,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
29,Grooming_930217_L35545_002937,1,1,1,1,0,930217,L,35545,15
30,Grooming_930217_L35595_002939,1,1,1,1,0,930217,L,35595,25
31,Grooming_930217_L35640_002942,1,1,1,1,0,930217,L,35640,10
32,Grooming_930217_L35660_002943,1,1,1,1,0,930217,L,35660,10
33,Grooming_930217_L35785_002949,1,1,0,0,1,930217,L,35785,15
34,Grooming_930217_L36115_003005,1,1,1,1,0,930217,L,36115,30
35,Grooming_930217_L36930_003046,1,1,0,0,1,930217,L,36930,20
36,Grooming_930217_L38675_003213,1,1,1,1,0,930217,L,38675,60
37,Grooming_930217_L38755_003217,1,1,1,1,0,930217,L,38755,70
38,Grooming_930217_L41335_003426,1,1,0,0,1,930217,L,41335,145
39,Grooming_930217_L41490_003434,1,1,1,1,0,930217,L,41490,10
40,Grooming_930217_L41530_003436,1,1,1,1,0,930217,L,41530,10
41,Grooming_930217_L41560_003438,1,1,1,1,0,930217,L,41560,50
42,Grooming_930217_L41620_003441,1,1,1,1,0,930217,L,41620,10
43,Grooming_930217_L41905_003455,1,1,0,0,1,930217,L,41905,30
44,Grooming_930217_L41965_003458,1,1,1,1,0,930217,L,41965,65
45,Grooming_930217_L43625_003621,1,1,1,1,0,930217,L,43625,95
46,Grooming_930217_L43730_003626,1,1,1,1,0,930217,L,43730,30
47,Grooming_930217_L43865_003633,1,1,1,1,0,930217,L,43865,10
48,Grooming_930217_L43930_003636,1,1,1,1,0,930217,L,43930,40
49,Grooming_930217_L44725_003716,1,1,1,1,0,930217,L,44725,50
50,Grooming_930217_L44785_003719,1,1,1,1,0,930217,L,44785,275
51,Grooming_930217_L47005_003910,1,0,0,0,1,930217,L,47005,65
52,Grooming_930217_L47480_003934,1,1,1,1,0,930217,L,47480,20
53,Grooming_930217_L48415_004020,1,1,1,1,0,930217,L,48415,15
54,Grooming_930217_L48445_004022,1,1,1,1,0,930217,L,48445,50
55,Grooming_930217_L49540_004117,1,1,1,1,0,930217,L,49540,60
56,Grooming_930217_L49610_004120,1,1,1,1,0,930217,L,49610,130
57,Grooming_930217_L49750_004127,1,1,1,1,0,930217,L,49750,65
58,Grooming_930217_L49860_004133,1,1,1,1,0,930217,L,49860,55
59,Grooming_930217_L50365_004158,1,1,0,0,1,930217,L,50365,230
60,Grooming_930217_L51070_004233,1,1,1,1,0,930217,L,51070,10
61,Grooming_930217_L51160_004238,1,1,1,1,0,930217,L,51160,10
62,Grooming_930217_L51320_004246,1,1,1,1,0,930217,L,51320,10
63,Grooming_930217_L51340_004247,1,1,1,1,0,930217,L,51340,100
64,Grooming_930217_L51455_004252,1,1,1,1,0,930217,L,51455,15
65,Grooming_930217_L51480_004254,1,1,1,1,0,930217,L,51480,35
66,Grooming_930217_L51935_004316,1,1,1,1,0,930217,L,51935,15
67,Grooming_930217_L52855_004402,1,1,0,0,1,930217,L,52855,280
68,Grooming_930217_L53840_004452,1,1,1,1,0,930217,L,53840,55
69,Grooming_930217_L54645_004532,1,1,1,1,0,930217,L,54645,30
70,Grooming_930217_L57710_004805,1,1,1,1,0,930217,L,57710,25
71,Grooming_930217_L58840_004902,1,1,1,1,0,930217,L,58840,70
72,Grooming_930217_L58925_004906,1,1,1,1,0,930217,L,58925,15
73,Grooming_930217_L64215_005330,1,1,1,1,0,930217,L,64215,20
74,Grooming_930217_L64275_005333,1,1,1,1,0,930217,L,64275,160
75,Grooming_930217_L64465_005343,1,1,1,1,0,930217,L,64465,40
76,Grooming_930217_L66995_005549,1,1,1,1,0,930217,L,66995,15
77,Grooming_930217_L67035_005551,1,1,1,1,0,930217,L,67035,50
78,Grooming_930217_L67120_005556,1,1,1,1,0,930217,L,67120,55
79,Grooming_930217_L67185_005559,1,1,1,1,0,930217,L,67185,30
80,Grooming_930217_L67225_005601,1,1,1,1,0,930217,L,67225,60
81,Grooming_930217_L67295_005604,1,1,1,1,0,930217,L,67295,35
82,Grooming_930217_L67340_005607,1,1,1,1,0,930217,L,67340,25
83,Grooming_930217_L67380_005609,1,1,1,1,0,930217,L,67380,20
84,Grooming_930217_L67415_005610,1,1,1,1,0,930217,L,67415,20
85,Grooming_930217_L67450_005612,1,1,1,1,0,930217,L,67450,30
86,Grooming_930217_L67490_005614,1,1,1,1,0,930217,L,67490,15
87,Grooming_930217_L67540_005617,1,1,1,1,0,930217,L,67540,45
88,Grooming_930217_L68400_005700,1,1,0,0,1,930217,L,68400,50
89,Grooming_930217_L69195_005739,1,1,1,1,0,930217,L,69195,45
90,Grooming_930217_L69265_005743,1,1,1,1,0,930217,L,69265,105
91,Grooming_930217_L69380_005749,1,1,1,1,0,930217,L,69380,110
92,Grooming_930217_L69520_005756,1,1,1,1,0,930217,L,69520,105
93,Grooming_930217_L69635_005801,1,1,1,1,0,930217,L,69635,10
94,Grooming_930217_L69660_005803,1,1,1,1,0,930217,L,69660,20
95,Grooming_930217_L69900_005815,1,1,1,1,0,930217,L,69900,40
96,Grooming_930217_L70105_005825,1,1,1,1,0,930217,L,70105,30
97,Grooming_930217_L70525_005846,1,1,1,1,0,930217,L,70525,30
98,Grooming_930217_L70585_005849,1,1,1,1,0,930217,L,70585,20
99,Grooming_930217_L70910_005905,1,0,1,0,1,930217,L,70910,30
100,Grooming_930217_L70985_005909,1,0,1,0,1,930217,L,70985,10
101,Grooming_930217_L71035_005911,1,0,1,0,1,930217,L,71035,35
102,Grooming_930217_L71170_005918,1,1,1,1,0,930217,L,71170,10
103,Grooming_930217_L72020_010001,1,1,1,1,0,930217,L,72020,10
104,Grooming_930217_L72045_010002,1,1,1,1,0,930217,L,72045,25
105,Grooming_930217_L72080_010004,1,1,1,1,0,930217,L,72080,10
106,Grooming_930217_L72105_010005,1,1,1,1,0,930217,L,72105,10
107,Grooming_930217_L72125_010006,1,1,1,1,0,930217,L,72125,25
108,Grooming_930217_L72530_010026,1,1,1,1,0,930217,L,72530,20
109,Grooming_930217_L72630_010031,1,1,1,1,0,930217,L,72630,10
110,Grooming_930217_L73435_010111,1,1,1,1,0,930217,L,73435,15
111,Grooming_930217_L75010_010230,1,1,1,1,0,930217,L,75010,15
112,Grooming_930217_L76055_010322,1,1,1,1,0,930217,L,76055,20
113,Grooming_930217_L76190_010329,1,1,1,1,0,930217,L,76190,25
114,Grooming_930217_L76875_010403,1,1,1,1,0,930217,L,76875,125
115,Grooming_930217_L77095_010414,1,1,1,1,0,930217,L,77095,70
116,Grooming_930217_R02495_000204,1,1,1,1,0,930217,R,02495,60
117,Grooming_930217_R02735_000216,1,1,1,1,0,930217,R,02735,135
118,Grooming_930217_R02895_000224,1,1,1,1,0,930217,R,02895,280
119,Grooming_930217_R03195_000239,1,1,1,1,0,930217,R,03195,395
120,Grooming_930217_R04095_000324,1,0,1,0,1,930217,R,04095,60
121,Grooming_930217_R04225_000331,1,1,1,1,0,930217,R,04225,40
122,Grooming_930217_R17155_001417,1,1,0,0,1,930217,R,17155,95
123,Grooming_930217_R22295_001834,1,1,1,1,0,930217,R,22295,490
124,Grooming_930217_R30540_002527,1,1,0,0,1,930217,R,30540,100
125,Grooming_930217_R32105_002645,1,1,1,1,0,930217,R,32105,315
126,Grooming_930217_R33610_002800,1,0,1,0,1,930217,R,33610,80
127,Grooming_930217_R34345_002837,1,1,1,1,0,930217,R,34345,55
128,Grooming_930217_R34445_002842,1,1,1,1,0,930217,R,34445,210
129,Grooming_930217_R39095_003234,1,1,1,1,0,930217,R,39095,20
130,Grooming_930217_R41345_003427,1,1,1,1,0,930217,R,41345,40
131,Grooming_930217_R41415_003430,1,1,1,1,0,930217,R,41415,130
132,Grooming_930217_R41555_003437,1,1,1,1,0,930217,R,41555,110
133,Grooming_930217_R41975_003458,1,1,1,1,0,930217,R,41975,230
134,Grooming_930217_R42220_003511,1,1,1,1,0,930217,R,42220,75
135,Grooming_930217_R42325_003516,1,1,1,1,0,930217,R,42325,15
136,Grooming_930217_R42385_003519,1,1,1,1,0,930217,R,42385,20
137,Grooming_930217_R42420_003521,1,1,1,1,0,930217,R,42420,10
138,Grooming_930217_R43910_003635,1,1,1,1,0,930217,R,43910,15
139,Grooming_930217_R43945_003637,1,1,1,1,0,930217,R,43945,30
140,Grooming_930217_R43985_003639,1,1,1,1,0,930217,R,43985,70
141,Grooming_930217_R44070_003643,1,1,0,0,1,930217,R,44070,30
142,Grooming_930217_R44120_003646,1,1,1,1,0,930217,R,44120,65
143,Grooming_930217_R45365_003748,1,1,1,1,0,930217,R,45365,35
144,Grooming_930217_R45450_003752,1,1,0,0,1,930217,R,45450,15
145,Grooming_930217_R45620_003801,1,1,1,1,0,930217,R,45620,25
146,Grooming_930217_R45670_003803,1,1,1,1,0,930217,R,45670,25
147,Grooming_930217_R45710_003805,1,1,1,1,0,930217,R,45710,10
148,Grooming_930217_R45730_003806,1,1,1,1,0,930217,R,45730,45
149,Grooming_930217_R45795_003809,1,1,1,1,0,930217,R,45795,40
150,Grooming_930217_R45845_003812,1,1,1,1,0,930217,R,45845,30
151,Grooming_930217_R45905_003815,1,1,1,1,0,930217,R,45905,10
152,Grooming_930217_R45935_003816,1,1,1,1,0,930217,R,45935,85
153,Grooming_930217_R46065_003823,1,1,1,1,0,930217,R,46065,75
154,Grooming_930217_R46155_003827,1,1,1,1,0,930217,R,46155,50
155,Grooming_930217_R47325_003926,1,1,1,1,0,930217,R,47325,10
156,Grooming_930217_R47350_003927,1,1,1,1,0,930217,R,47350,15
157,Grooming_930217_R48175_004008,1,1,1,1,0,930217,R,48175,10
158,Grooming_930217_R48620_004031,1,1,1,1,0,930217,R,48620,40
159,Grooming_930217_R49300_004105,1,1,1,1,0,930217,R,49300,15
160,Grooming_930217_R49630_004121,1,1,1,1,0,930217,R,49630,65
161,Grooming_930217_R49715_004125,1,1,0,0,1,930217,R,49715,10
162,Grooming_930217_R49740_004127,1,1,1,1,0,930217,R,49740,20
163,Grooming_930217_R49775_004128,1,1,1,1,0,930217,R,49775,25
164,Grooming_930217_R51990_004319,1,1,1,1,0,930217,R,51990,10
165,Grooming_930217_R52015_004320,1,1,1,1,0,930217,R,52015,15
166,Grooming_930217_R52505_004345,1,1,1,1,0,930217,R,52505,20
167,Grooming_930217_R52570_004348,1,1,1,1,0,930217,R,52570,95
168,Grooming_930217_R52690_004354,1,1,1,1,0,930217,R,52690,85
169,Grooming_930217_R52800_004400,1,1,1,1,0,930217,R,52800,20
170,Grooming_930217_R55430_004611,1,1,1,1,0,930217,R,55430,70
171,Grooming_930217_R66160_005508,1,1,1,1,0,930217,R,66160,20
172,Grooming_930217_R66190_005509,1,1,1,1,0,930217,R,66190,140
173,Grooming_930217_R66370_005518,1,1,1,1,0,930217,R,66370,100
174,Grooming_930217_R66480_005524,1,1,1,1,0,930217,R,66480,35
175,Grooming_930217_R66725_005536,1,1,1,1,0,930217,R,66725,15
176,Grooming_930217_R67105_005555,1,1,1,1,0,930217,R,67105,35
177,Grooming_930217_R67315_005605,1,1,1,1,0,930217,R,67315,55
178,Grooming_930217_R67395_005609,1,1,1,1,0,930217,R,67395,30
179,Grooming_930217_R67575_005618,1,1,1,1,0,930217,R,67575,15
180,Grooming_930217_R68025_005641,1,1,1,1,0,930217,R,68025,50
181,Grooming_930217_R68770_005718,1,1,1,1,0,930217,R,68770,70
182,Grooming_930217_R68855_005722,1,1,1,1,0,930217,R,68855,35
183,Grooming_930217_R69070_005733,1,1,1,1,0,930217,R,69070,60
184,Grooming_930217_R69140_005737,1,1,1,1,0,930217,R,69140,25
185,Grooming_930217_R69240_005742,1,1,1,1,0,930217,R,69240,30
186,Grooming_930217_R72835_010041,1,1,1,1,0,930217,R,72835,105
187,Grooming_930217_R73480_010114,1,1,1,1,0,930217,R,73480,45
188,Grooming_930217_R74050_010142,1,1,1,1,0,930217,R,74050,10
189,Grooming_930217_R74380_010159,1,1,1,1,0,930217,R,74380,20
190,Grooming_930217_R74410_010200,1,1,1,1,0,930217,R,74410,110
191,Grooming_930217_R74530_010206,1,1,1,1,0,930217,R,74530,70
192,Grooming_930217_R74615_010210,1,1,1,1,0,930217,R,74615,10
193,Grooming_930217_R77140_010417,1,1,0,0,1,930217,R,77140,35
194,Grooming_930217_R77785_010449,1,1,1,1,0,930217,R,77785,20
195,Grooming_930217_R77830_010451,1,1,1,1,0,930217,R,77830,40
196,Grooming_930217_R77920_010456,1,1,1,1,0,930217,R,77920,75
197,Grooming_930217_R78735_010536,1,1,1,1,0,930217,R,78735,45
198,Grooming_930217_R78970_010548,1,1,1,1,0,930217,R,78970,115
199,Grooming_930217_R79140_010557,1,1,1,1,0,930217,R,79140,115
200,Grooming_930218_L02625_000211,1,1,1,1,0,930218,L,02625,20
201,Grooming_930218_L05785_000449,1,1,1,1,0,930218,L,05785,80
202,Grooming_930218_L05880_000454,1,1,1,1,0,930218,L,05880,75
203,Grooming_930218_L11285_000924,1,1,1,1,0,930218,L,11285,105
204,Grooming_930218_L11635_000941,1,1,0,0,1,930218,L,11635,10
205,Grooming_930218_L11680_000944,1,1,1,1,0,930218,L,11680,25
206,Grooming_930218_L11720_000946,1,1,1,1,0,930218,L,11720,10
207,Grooming_930218_L11855_000952,1,1,1,1,0,930218,L,11855,25
208,Grooming_930218_L11895_000954,1,1,1,1,0,930218,L,11895,60
209,Grooming_930218_L11970_000958,1,1,1,1,0,930218,L,11970,20
210,Grooming_930218_L12005_001000,1,1,1,1,0,930218,L,12005,95
211,Grooming_930218_L12110_001005,1,1,1,1,0,930218,L,12110,15
212,Grooming_930218_L12135_001006,1,1,1,1,0,930218,L,12135,120
213,Grooming_930218_L12265_001013,1,1,1,1,0,930218,L,12265,150
214,Grooming_930218_L12425_001021,1,1,1,1,0,930218,L,12425,40
215,Grooming_930218_L12555_001027,1,1,1,1,0,930218,L,12555,15
216,Grooming_930218_L24075_002003,1,1,0,0,1,930218,L,24075,35
217,Grooming_930218_L24160_002008,1,1,0,0,1,930218,L,24160,190
218,Grooming_930218_L27280_002244,1,0,0,0,1,930218,L,27280,60
219,Grooming_930218_L31315_002605,1,1,1,1,0,930218,L,31315,45
220,Grooming_930218_L31480_002614,1,0,0,0,1,930218,L,31480,300
221,Grooming_930218_L39010_003230,1,1,1,1,0,930218,L,39010,25
222,Grooming_930218_L39665_003303,1,1,1,1,0,930218,L,39665,20
223,Grooming_930218_L39745_003307,1,1,0,0,1,930218,L,39745,115
224,Grooming_930218_L39870_003313,1,1,1,1,0,930218,L,39870,20
225,Grooming_930218_L39945_003317,1,1,1,1,0,930218,L,39945,85
226,Grooming_930218_L43075_003553,1,1,1,1,0,930218,L,43075,80
227,Grooming_930218_L43205_003600,1,1,1,1,0,930218,L,43205,25
228,Grooming_930218_L43265_003603,1,1,1,1,0,930218,L,43265,120
229,Grooming_930218_L43410_003610,1,1,1,1,0,930218,L,43410,165
230,Grooming_930218_L43595_003619,1,1,1,1,0,930218,L,43595,75
231,Grooming_930218_L43680_003624,1,1,1,1,0,930218,L,43680,15
232,Grooming_930218_L43705_003625,1,1,1,1,0,930218,L,43705,65
233,Grooming_930218_L43785_003629,1,1,1,1,0,930218,L,43785,10
234,Grooming_930218_L43805_003630,1,1,1,1,0,930218,L,43805,10
235,Grooming_930218_L43860_003633,1,1,1,1,0,930218,L,43860,20
236,Grooming_930218_L44690_003714,1,1,1,1,0,930218,L,44690,45
237,Grooming_930218_L44750_003717,1,1,1,1,0,930218,L,44750,35
238,Grooming_930218_L45485_003754,1,1,0,0,1,930218,L,45485,300
239,Grooming_930218_L45805_003810,1,1,1,1,0,930218,L,45805,35
240,Grooming_930218_L45855_003812,1,1,0,0,1,930218,L,45855,270
241,Grooming_930218_L46230_003831,1,1,1,1,0,930218,L,46230,15
242,Grooming_930218_L46255_003832,1,1,1,1,0,930218,L,46255,10
243,Grooming_930218_L47585_003939,1,1,1,1,0,930218,L,47585,45
244,Grooming_930218_L47675_003943,1,1,1,1,0,930218,L,47675,15
245,Grooming_930218_L49480_004114,1,1,0,0,1,930218,L,49480,40
246,Grooming_930218_L50200_004150,1,1,1,1,0,930218,L,50200,175
247,Grooming_930218_L50775_004218,1,1,1,1,0,930218,L,50775,80
248,Grooming_930218_L50870_004223,1,1,1,1,0,930218,L,50870,15
249,Grooming_930218_L50920_004226,1,1,1,1,0,930218,L,50920,150
250,Grooming_930218_L51085_004234,1,1,1,1,0,930218,L,51085,20
251,Grooming_930218_L51115_004235,1,1,1,1,0,930218,L,51115,30
252,Grooming_930218_L51160_004238,1,1,1,1,0,930218,L,51160,20
253,Grooming_930218_L51205_004240,1,1,1,1,0,930218,L,51205,20
254,Grooming_930218_L52685_004354,1,1,0,0,1,930218,L,52685,70
255,Grooming_930218_L52925_004406,1,1,1,1,0,930218,L,52925,25
256,Grooming_930218_L52965_004408,1,1,1,1,0,930218,L,52965,10
257,Grooming_930218_L53005_004410,1,1,1,1,0,930218,L,53005,15
258,Grooming_930218_L53055_004412,1,1,0,0,1,930218,L,53055,15
259,Grooming_930218_L53110_004415,1,1,1,1,0,930218,L,53110,30
260,Grooming_930218_L53165_004418,1,1,1,1,0,930218,L,53165,10
261,Grooming_930218_L53190_004419,1,1,1,1,0,930218,L,53190,10
262,Grooming_930218_L54165_004508,1,1,1,1,0,930218,L,54165,35
263,Grooming_930218_L54220_004511,1,1,1,1,0,930218,L,54220,10
264,Grooming_930218_L54320_004516,1,1,1,1,0,930218,L,54320,20
265,Grooming_930218_L54980_004549,1,1,1,1,0,930218,L,54980,10
266,Grooming_930218_L55005_004550,1,0,0,0,1,930218,L,55005,10
267,Grooming_930218_L56195_004649,1,1,1,1,0,930218,L,56195,55
268,Grooming_930218_L56260_004653,1,1,1,1,0,930218,L,56260,70
269,Grooming_930218_L56365_004658,1,1,1,1,0,930218,L,56365,15
270,Grooming_930218_L57055_004732,1,1,0,0,1,930218,L,57055,70
271,Grooming_930218_L57260_004743,1,0,0,0,1,930218,L,57260,100
272,Grooming_930218_L60705_005035,1,1,1,1,0,930218,L,60705,25
273,Grooming_930218_L61090_005054,1,1,1,1,0,930218,L,61090,50
274,Grooming_930218_L62530_005206,1,1,1,1,0,930218,L,62530,15
275,Grooming_930218_L64390_005339,1,1,1,1,0,930218,L,64390,15
276,Grooming_930218_L64485_005344,1,1,1,1,0,930218,L,64485,10
277,Grooming_930218_L64520_005346,1,1,1,1,0,930218,L,64520,40
278,Grooming_930218_L64570_005348,1,1,1,1,0,930218,L,64570,30
279,Grooming_930218_L64615_005350,1,1,1,1,0,930218,L,64615,25
280,Grooming_930218_L64655_005352,1,1,1,1,0,930218,L,64655,10
281,Grooming_930218_L64680_005354,1,1,1,1,0,930218,L,64680,15
282,Grooming_930218_L65435_005431,1,1,1,1,0,930218,L,65435,50
283,Grooming_930218_L66410_005520,1,1,1,1,0,930218,L,66410,75
284,Grooming_930218_L66500_005525,1,1,1,1,0,930218,L,66500,30
285,Grooming_930218_L67885_005634,1,1,1,1,0,930218,L,67885,25
286,Grooming_930218_L67945_005637,1,1,1,1,0,930218,L,67945,40
287,Grooming_930218_L68925_005726,1,1,1,1,0,930218,L,68925,10
288,Grooming_930218_L70155_005827,1,1,1,1,0,930218,L,70155,20
289,Grooming_930218_L70185_005829,1,1,1,1,0,930218,L,70185,130
290,Grooming_930218_L70875_005903,1,1,1,1,0,930218,L,70875,15
291,Grooming_930218_L72660_010033,1,1,1,1,0,930218,L,72660,25
292,Grooming_930218_L74285_010154,1,1,1,1,0,930218,L,74285,70
293,Grooming_930218_L74375_010158,1,1,1,1,0,930218,L,74375,120
294,Grooming_930218_L74510_010205,1,1,1,1,0,930218,L,74510,140
295,Grooming_930218_L74660_010213,1,1,1,1,0,930218,L,74660,295
296,Grooming_930218_L75145_010237,1,1,1,1,0,930218,L,75145,30
297,Grooming_930218_L77400_010430,1,1,1,1,0,930218,L,77400,40
298,Grooming_930218_L77465_010433,1,1,1,1,0,930218,L,77465,25
299,Grooming_930218_L77500_010435,1,1,1,1,0,930218,L,77500,10
300,Grooming_930218_L77525_010436,1,1,1,1,0,930218,L,77525,20
301,Grooming_930218_R01340_000107,1,1,1,1,0,930218,R,01340,90
302,Grooming_930218_R18100_001505,1,1,1,1,0,930218,R,18100,25
303,Grooming_930218_R18135_001506,1,1,0,0,1,930218,R,18135,150
304,Grooming_930218_R18995_001549,1,1,1,1,0,930218,R,18995,20
305,Grooming_930218_R19145_001557,1,1,1,1,0,930218,R,19145,55
306,Grooming_930218_R19370_001608,1,1,1,1,0,930218,R,19370,365
307,Grooming_930218_R19745_001627,1,1,1,1,0,930218,R,19745,275
308,Grooming_930218_R20105_001645,1,1,1,1,0,930218,R,20105,45
309,Grooming_930218_R20175_001648,1,1,1,1,0,930218,R,20175,135
310,Grooming_930218_R21335_001746,1,1,1,1,0,930218,R,21335,30
311,Grooming_930218_R27160_002238,1,1,1,1,0,930218,R,27160,20
312,Grooming_930218_R28170_002328,1,1,0,0,1,930218,R,28170,285
313,Grooming_930218_R28470_002343,1,1,1,1,0,930218,R,28470,15
314,Grooming_930218_R29440_002432,1,1,1,1,0,930218,R,29440,20
315,Grooming_930218_R29475_002433,1,1,1,1,0,930218,R,29475,115
316,Grooming_930218_R29665_002443,1,1,0,0,1,930218,R,29665,125
317,Grooming_930218_R30000_002500,1,1,1,1,0,930218,R,30000,175
318,Grooming_930218_R34825_002901,1,1,0,0,1,930218,R,34825,55
319,Grooming_930218_R37710_003125,1,1,0,0,1,930218,R,37710,50
320,Grooming_930218_R39170_003238,1,1,1,1,0,930218,R,39170,45
321,Grooming_930218_R39230_003241,1,1,1,1,0,930218,R,39230,20
322,Grooming_930218_R39300_003245,1,1,1,1,0,930218,R,39300,75
323,Grooming_930218_R39385_003249,1,1,1,1,0,930218,R,39385,25
324,Grooming_930218_R39430_003251,1,1,1,1,0,930218,R,39430,20
325,Grooming_930218_R39495_003254,1,1,1,1,0,930218,R,39495,20
326,Grooming_930218_R39535_003256,1,1,1,1,0,930218,R,39535,50
327,Grooming_930218_R39595_003259,1,1,1,1,0,930218,R,39595,20
328,Grooming_930218_R39635_003301,1,1,1,1,0,930218,R,39635,50
329,Grooming_930218_R39695_003304,1,1,1,1,0,930218,R,39695,110
330,Grooming_930218_R40765_003358,1,1,1,1,0,930218,R,40765,15
331,Grooming_930218_R40850_003402,1,1,1,1,0,930218,R,40850,25
332,Grooming_930218_R41065_003413,1,1,1,1,0,930218,R,41065,15
333,Grooming_930218_R41090_003414,1,1,1,1,0,930218,R,41090,40
334,Grooming_930218_R42220_003511,1,1,1,1,0,930218,R,42220,10
335,Grooming_930218_R43850_003632,1,1,1,1,0,930218,R,43850,230
336,Grooming_930218_R44090_003644,1,1,1,1,0,930218,R,44090,45
337,Grooming_930218_R44185_003649,1,1,1,1,0,930218,R,44185,25
338,Grooming_930218_R44235_003651,1,1,1,1,0,930218,R,44235,30
339,Grooming_930218_R44545_003707,1,1,1,1,0,930218,R,44545,20
340,Grooming_930218_R44630_003711,1,1,1,1,0,930218,R,44630,150
341,Grooming_930218_R44790_003719,1,1,1,1,0,930218,R,44790,10
342,Grooming_930218_R44825_003721,1,1,0,0,1,930218,R,44825,30
343,Grooming_930218_R44875_003723,1,1,1,1,0,930218,R,44875,35
344,Grooming_930218_R44925_003726,1,1,1,1,0,930218,R,44925,35
345,Grooming_930218_R45075_003733,1,1,1,1,0,930218,R,45075,15
346,Grooming_930218_R45130_003736,1,1,1,1,0,930218,R,45130,20
347,Grooming_930218_R47785_003949,1,1,1,1,0,930218,R,47785,40
348,Grooming_930218_R47850_003952,1,1,1,1,0,930218,R,47850,30
349,Grooming_930218_R47985_003959,1,1,1,1,0,930218,R,47985,45
350,Grooming_930218_R48065_004003,1,1,1,1,0,930218,R,48065,10
351,Grooming_930218_R48085_004004,1,1,0,0,1,930218,R,48085,25
352,Grooming_930218_R48135_004006,1,1,1,1,0,930218,R,48135,85
353,Grooming_930218_R48230_004011,1,1,1,1,0,930218,R,48230,35
354,Grooming_930218_R50815_004220,1,1,1,1,0,930218,R,50815,20
355,Grooming_930218_R50985_004229,1,1,1,1,0,930218,R,50985,35
356,Grooming_930218_R51945_004317,1,1,1,1,0,930218,R,51945,50
357,Grooming_930218_R52005_004320,1,1,1,1,0,930218,R,52005,20
358,Grooming_930218_R52040_004322,1,1,1,1,0,930218,R,52040,120
359,Grooming_930218_R52180_004329,1,1,1,1,0,930218,R,52180,30
360,Grooming_930218_R52525_004346,1,1,1,1,0,930218,R,52525,30
361,Grooming_930218_R52590_004349,1,1,1,1,0,930218,R,52590,45
362,Grooming_930218_R53285_004424,1,1,1,1,0,930218,R,53285,15
363,Grooming_930218_R53330_004426,1,1,1,1,0,930218,R,53330,10
364,Grooming_930218_R53445_004432,1,1,1,1,0,930218,R,53445,70
365,Grooming_930218_R53590_004439,1,1,1,1,0,930218,R,53590,40
366,Grooming_930218_R53650_004442,1,1,1,1,0,930218,R,53650,45
367,Grooming_930218_R53910_004455,1,1,1,1,0,930218,R,53910,20
368,Grooming_930218_R55205_004600,1,1,1,1,0,930218,R,55205,15
369,Grooming_930218_R58060_004823,1,1,0,0,1,930218,R,58060,15
370,Grooming_930218_R59950_004957,1,1,1,1,0,930218,R,59950,55
371,Grooming_930218_R60190_005009,1,1,1,1,0,930218,R,60190,75
372,Grooming_930218_R60285_005014,1,1,1,1,0,930218,R,60285,10
373,Grooming_930218_R60320_005016,1,1,1,1,0,930218,R,60320,50
374,Grooming_930218_R60380_005019,1,1,1,1,0,930218,R,60380,60
375,Grooming_930218_R62885_005224,1,1,1,1,0,930218,R,62885,25
