,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
70,Grooming_921111_L51885_004314,1,1,1,1,0,921111,L,51885,375
71,Grooming_921111_L52275_004333,1,1,1,1,0,921111,L,52275,85
72,Grooming_921111_L52465_004343,1,1,1,1,0,921111,L,52465,15
73,Grooming_921111_L53735_004446,1,1,1,1,0,921111,L,53735,30
74,Grooming_921111_L53785_004449,1,1,1,1,0,921111,L,53785,15
75,Grooming_921111_L54545_004527,1,1,1,1,0,921111,L,54545,45
76,Grooming_921111_L55235_004601,1,1,0,0,1,921111,L,55235,70
77,Grooming_921111_L57595_004759,1,1,1,1,0,921111,L,57595,30
78,Grooming_921111_L60170_005008,1,1,1,1,0,921111,L,60170,460
79,Grooming_921111_L60640_005032,1,1,1,1,0,921111,L,60640,360
80,Grooming_921111_L63000_005230,1,1,1,1,0,921111,L,63000,20
81,Grooming_921111_L63030_005231,1,1,1,1,0,921111,L,63030,65
82,Grooming_921111_L68265_005653,1,1,1,1,0,921111,L,68265,305
83,Grooming_921111_L69955_005817,1,1,1,1,0,921111,L,69955,495
84,Grooming_921111_L70620_005851,1,1,1,1,0,921111,L,70620,45
85,Grooming_921111_L70685_005854,1,1,1,1,0,921111,L,70685,100
86,Grooming_921111_L72465_010023,1,1,1,1,0,921111,L,72465,15
87,Grooming_921111_L72495_010024,1,1,1,1,0,921111,L,72495,10
88,Grooming_921111_L72680_010034,1,1,1,1,0,921111,L,72680,15
89,Grooming_921111_L72895_010044,1,0,1,0,1,921111,L,72895,105
90,Grooming_921111_L73290_010104,1,1,1,1,0,921111,L,73290,45
91,Grooming_921111_L74490_010204,1,1,1,1,0,921111,L,74490,15
92,Grooming_921111_L74830_010221,1,1,1,1,0,921111,L,74830,40
93,Grooming_921111_L74880_010224,1,1,1,1,0,921111,L,74880,20
94,Grooming_921111_L75515_010255,1,1,0,0,1,921111,L,75515,30
95,Grooming_921111_L75915_010315,1,1,0,0,1,921111,L,75915,180
96,Grooming_921111_L76105_010325,1,1,0,0,1,921111,L,76105,210
97,Grooming_921111_L76445_010342,1,1,1,1,0,921111,L,76445,15
98,Grooming_921111_L76700_010355,1,0,1,0,1,921111,L,76700,15
99,Grooming_921111_L77250_010422,1,1,1,1,0,921111,L,77250,160
100,Grooming_921111_L77430_010431,1,1,1,1,0,921111,L,77430,20
101,Grooming_921111_L78535_010526,1,1,0,0,1,921111,L,78535,95
102,Grooming_921111_L78770_010538,1,1,1,1,0,921111,L,78770,90
103,Grooming_921111_L78980_010549,1,1,1,1,0,921111,L,78980,25
104,Grooming_921111_L79475_010613,1,1,1,1,0,921111,L,79475,35
105,Grooming_921111_R00025_000001,1,0,1,0,1,921111,R,00025,380
106,Grooming_921111_R08600_000710,1,1,1,1,0,921111,R,08600,15
107,Grooming_921111_R09085_000734,1,1,1,1,0,921111,R,09085,25
108,Grooming_921111_R10405_000840,1,1,1,1,0,921111,R,10405,145
109,Grooming_921111_R10575_000848,1,1,1,1,0,921111,R,10575,590
110,Grooming_921111_R11270_000923,1,1,1,1,0,921111,R,11270,175
111,Grooming_921111_R12195_001009,1,1,1,1,0,921111,R,12195,25
112,Grooming_921111_R13145_001057,1,1,1,1,0,921111,R,13145,25
113,Grooming_921111_R13530_001116,1,1,1,1,0,921111,R,13530,60
114,Grooming_921111_R16240_001332,1,1,1,1,0,921111,R,16240,40
115,Grooming_921111_R18325_001516,1,1,1,1,0,921111,R,18325,70
116,Grooming_921111_R19885_001634,1,1,1,1,0,921111,R,19885,35
117,Grooming_921111_R23540_001937,1,1,1,1,0,921111,R,23540,85
118,Grooming_921111_R24545_002027,1,1,1,1,0,921111,R,24545,25
119,Grooming_921111_R25245_002102,1,1,1,1,0,921111,R,25245,120
120,Grooming_921111_R25445_002112,1,1,0,0,1,921111,R,25445,330
121,Grooming_921111_R30505_002525,1,1,1,1,0,921111,R,30505,15
122,Grooming_921111_R33655_002802,1,1,1,1,0,921111,R,33655,35
123,Grooming_921111_R35050_002912,1,1,1,1,0,921111,R,35050,560
124,Grooming_921111_R36635_003031,1,1,1,1,0,921111,R,36635,200
125,Grooming_921111_R36860_003043,1,1,0,0,1,921111,R,36860,100
126,Grooming_921111_R37600_003120,1,1,1,1,0,921111,R,37600,20
127,Grooming_921111_R37670_003123,1,1,1,1,0,921111,R,37670,35
128,Grooming_921111_R37720_003126,1,1,1,1,0,921111,R,37720,110
129,Grooming_921111_R37845_003132,1,1,0,0,1,921111,R,37845,180
130,Grooming_921111_R38255_003152,1,1,1,1,0,921111,R,38255,130
131,Grooming_921111_R38395_003159,1,1,1,1,0,921111,R,38395,25
132,Grooming_921111_R38440_003202,1,0,1,0,1,921111,R,38440,25
133,Grooming_921111_R38480_003204,1,1,1,1,0,921111,R,38480,80
134,Grooming_921111_R41080_003414,1,1,0,0,1,921111,R,41080,40
135,Grooming_921111_R41155_003417,1,1,1,1,0,921111,R,41155,240
136,Grooming_921111_R41405_003430,1,1,1,1,0,921111,R,41405,120
137,Grooming_921111_R41535_003436,1,1,1,1,0,921111,R,41535,105
138,Grooming_921111_R41650_003442,1,1,1,1,0,921111,R,41650,50
139,Grooming_921111_R41710_003445,1,1,1,1,0,921111,R,41710,150
140,Grooming_921111_R41885_003454,1,1,1,1,0,921111,R,41885,70
141,Grooming_921111_R42000_003500,1,1,1,1,0,921111,R,42000,20
142,Grooming_921111_R42030_003501,1,1,1,1,0,921111,R,42030,350
143,Grooming_921111_R42400_003520,1,1,1,1,0,921111,R,42400,60
144,Grooming_921111_R43075_003553,1,1,1,1,0,921111,R,43075,95
145,Grooming_921111_R43185_003559,1,1,1,1,0,921111,R,43185,160
146,Grooming_921111_R43355_003607,1,1,1,1,0,921111,R,43355,60
147,Grooming_921111_R43430_003611,1,1,1,1,0,921111,R,43430,130
148,Grooming_921111_R44880_003724,1,1,1,1,0,921111,R,44880,75
149,Grooming_921111_R44965_003728,1,1,0,0,1,921111,R,44965,30
150,Grooming_921111_R46545_003847,1,1,1,1,0,921111,R,46545,40
151,Grooming_921111_R46705_003855,1,1,1,1,0,921111,R,46705,30
152,Grooming_921111_R47110_003915,1,1,1,1,0,921111,R,47110,255
153,Grooming_921111_R47375_003928,1,1,1,1,0,921111,R,47375,25
154,Grooming_921111_R47410_003930,1,1,1,1,0,921111,R,47410,15
155,Grooming_921111_R47435_003931,1,1,1,1,0,921111,R,47435,235
156,Grooming_921111_R47685_003944,1,1,1,1,0,921111,R,47685,410
157,Grooming_921111_R49225_004101,1,1,1,1,0,921111,R,49225,165
158,Grooming_921111_R49400_004110,1,1,1,1,0,921111,R,49400,30
159,Grooming_921111_R49440_004112,1,1,1,1,0,921111,R,49440,35
160,Grooming_921111_R51390_004249,1,1,1,1,0,921111,R,51390,265
161,Grooming_921111_R51850_004312,1,0,1,0,1,921111,R,51850,90
162,Grooming_921111_R55600_004620,1,1,1,1,0,921111,R,55600,205
163,Grooming_921111_R55835_004631,1,1,1,1,0,921111,R,55835,30
164,Grooming_921111_R57155_004737,1,1,1,1,0,921111,R,57155,20
165,Grooming_921111_R57190_004739,1,0,0,0,1,921111,R,57190,15
166,Grooming_921111_R57665_004803,1,1,1,1,0,921111,R,57665,110
167,Grooming_921111_R58020_004821,1,1,1,1,0,921111,R,58020,395
168,Grooming_921111_R58425_004841,1,1,1,1,0,921111,R,58425,20
169,Grooming_921111_R59160_004918,1,1,1,1,0,921111,R,59160,55
170,Grooming_921111_R59785_004949,1,1,0,0,1,921111,R,59785,45
171,Grooming_921111_R59925_004956,1,1,1,1,0,921111,R,59925,25
172,Grooming_921111_R60075_005003,1,1,1,1,0,921111,R,60075,45
173,Grooming_921111_R60585_005029,1,1,0,0,1,921111,R,60585,60
174,Grooming_921111_R60660_005033,1,1,1,1,0,921111,R,60660,60
175,Grooming_921111_R60895_005044,1,1,1,1,0,921111,R,60895,80
176,Grooming_921111_R63710_005305,1,0,1,0,1,921111,R,63710,20
177,Grooming_921111_R64555_005347,1,1,1,1,0,921111,R,64555,15
178,Grooming_921111_R64635_005351,1,1,1,1,0,921111,R,64635,135
179,Grooming_921111_R64810_005400,1,1,1,1,0,921111,R,64810,145
180,Grooming_921111_R66270_005513,1,1,1,1,0,921111,R,66270,75
181,Grooming_921111_R66840_005542,1,1,1,1,0,921111,R,66840,310
182,Grooming_921111_R67175_005558,1,1,1,1,0,921111,R,67175,255
183,Grooming_921111_R69270_005743,1,0,1,0,1,921111,R,69270,75
184,Grooming_921111_R69870_005813,1,0,1,0,1,921111,R,69870,15
185,Grooming_921111_R70080_005824,1,1,1,1,0,921111,R,70080,60
186,Grooming_921111_R70155_005827,1,1,1,1,0,921111,R,70155,105
187,Grooming_921111_R71225_005921,1,1,0,0,1,921111,R,71225,150
188,Grooming_921111_R71490_005934,1,1,0,0,1,921111,R,71490,135
189,Grooming_921111_R72665_010033,1,0,1,0,1,921111,R,72665,60
190,Grooming_921111_R72905_010045,1,1,1,1,0,921111,R,72905,15
191,Grooming_921111_R74050_010142,1,1,1,1,0,921111,R,74050,25
192,Grooming_921111_R74545_010207,1,1,1,1,0,921111,R,74545,320
193,Grooming_921111_R77580_010439,1,1,1,1,0,921111,R,77580,25
194,Grooming_921111_R77635_010441,1,1,1,1,0,921111,R,77635,210
195,Grooming_921111_R78195_010509,1,1,1,1,0,921111,R,78195,180
196,Grooming_921112_L01380_000109,1,1,0,0,1,921112,L,01380,25
197,Grooming_921112_L01415_000110,1,1,0,0,1,921112,L,01415,35
198,Grooming_921112_L05605_000440,1,1,1,1,0,921112,L,05605,70
199,Grooming_921112_L12305_001015,1,1,1,1,0,921112,L,12305,110
200,Grooming_921112_L13535_001116,1,1,0,0,1,921112,L,13535,265
201,Grooming_921112_L14220_001151,1,1,1,1,0,921112,L,14220,15
202,Grooming_921112_L14285_001154,1,1,1,1,0,921112,L,14285,15
203,Grooming_921112_L14315_001155,1,1,1,1,0,921112,L,14315,40
204,Grooming_921112_L16575_001348,1,1,0,0,1,921112,L,16575,20
205,Grooming_921112_L17860_001453,1,1,1,1,0,921112,L,17860,35
206,Grooming_921112_L18070_001503,1,1,1,1,0,921112,L,18070,15
207,Grooming_921112_L18265_001513,1,1,1,1,0,921112,L,18265,50
208,Grooming_921112_L18505_001525,1,1,1,1,0,921112,L,18505,25
209,Grooming_921112_L18810_001540,1,1,1,1,0,921112,L,18810,25
210,Grooming_921112_L19535_001616,1,1,1,1,0,921112,L,19535,80
211,Grooming_921112_L19760_001628,1,1,1,1,0,921112,L,19760,20
212,Grooming_921112_L22125_001826,1,1,1,1,0,921112,L,22125,20
213,Grooming_921112_L24395_002019,1,1,0,0,1,921112,L,24395,25
214,Grooming_921112_L25340_002107,1,1,1,1,0,921112,L,25340,290
215,Grooming_921112_L27375_002248,1,1,0,0,1,921112,L,27375,55
216,Grooming_921112_L27475_002253,1,1,0,0,1,921112,L,27475,225
217,Grooming_921112_L36955_003047,1,0,1,0,1,921112,L,36955,75
218,Grooming_921112_L37095_003054,1,1,1,1,0,921112,L,37095,110
219,Grooming_921112_L38910_003225,1,1,1,1,0,921112,L,38910,25
220,Grooming_921112_L40100_003325,1,0,1,0,1,921112,L,40100,125
221,Grooming_921112_L40275_003333,1,1,1,1,0,921112,L,40275,175
222,Grooming_921112_L40470_003343,1,1,1,1,0,921112,L,40470,280
223,Grooming_921112_L42790_003539,1,1,1,1,0,921112,L,42790,45
224,Grooming_921112_L43010_003550,1,1,1,1,0,921112,L,43010,325
225,Grooming_921112_L43345_003607,1,1,1,1,0,921112,L,43345,690
226,Grooming_921112_L44550_003707,1,1,1,1,0,921112,L,44550,10
227,Grooming_921112_L44620_003711,1,1,1,1,0,921112,L,44620,110
228,Grooming_921112_L44750_003717,1,1,1,1,0,921112,L,44750,60
229,Grooming_921112_L44820_003721,1,1,1,1,0,921112,L,44820,145
230,Grooming_921112_L46345_003837,1,1,1,1,0,921112,L,46345,260
231,Grooming_921112_L47215_003920,1,1,0,0,1,921112,L,47215,490
232,Grooming_921112_L49985_004139,1,1,1,1,0,921112,L,49985,190
233,Grooming_921112_L50385_004159,1,1,1,1,0,921112,L,50385,135
234,Grooming_921112_L56895_004724,1,1,1,1,0,921112,L,56895,25
235,Grooming_921112_L56930_004726,1,1,1,1,0,921112,L,56930,385
236,Grooming_921112_L57325_004746,1,1,1,1,0,921112,L,57325,90
237,Grooming_921112_L58825_004901,1,1,0,0,1,921112,L,58825,210
238,Grooming_921112_L60615_005030,1,1,1,1,0,921112,L,60615,280
239,Grooming_921112_L61400_005110,1,1,1,1,0,921112,L,61400,45
240,Grooming_921112_L61590_005119,1,0,0,0,1,921112,L,61590,110
241,Grooming_921112_L63605_005300,1,1,1,1,0,921112,L,63605,105
242,Grooming_921112_L63720_005306,1,1,1,1,0,921112,L,63720,50
243,Grooming_921112_L63810_005310,1,1,1,1,0,921112,L,63810,220
244,Grooming_921112_L64045_005322,1,1,1,1,0,921112,L,64045,365
245,Grooming_921112_L64440_005342,1,1,1,1,0,921112,L,64440,20
246,Grooming_921112_L64600_005350,1,1,1,1,0,921112,L,64600,25
247,Grooming_921112_L64730_005356,1,1,1,1,0,921112,L,64730,350
248,Grooming_921112_L67975_005638,1,1,1,1,0,921112,L,67975,90
249,Grooming_921112_L70755_005857,1,1,0,0,1,921112,L,70755,185
250,Grooming_921112_L72435_010021,1,1,1,1,0,921112,L,72435,250
251,Grooming_921112_L73420_010111,1,1,1,1,0,921112,L,73420,155
252,Grooming_921112_L74640_010212,1,1,1,1,0,921112,L,74640,55
253,Grooming_921112_L74715_010215,1,1,1,1,0,921112,L,74715,210
254,Grooming_921112_L74935_010226,1,1,1,1,0,921112,L,74935,85
255,Grooming_921112_L76400_010340,1,1,1,1,0,921112,L,76400,75
256,Grooming_921112_L76520_010346,1,1,1,1,0,921112,L,76520,15
257,Grooming_921112_L76580_010349,1,1,1,1,0,921112,L,76580,130
258,Grooming_921112_L77275_010423,1,1,0,0,1,921112,L,77275,110
259,Grooming_921112_L77585_010439,1,1,1,1,0,921112,L,77585,175
260,Grooming_921112_L77775_010448,1,1,1,1,0,921112,L,77775,260
261,Grooming_921112_L78375_010518,1,0,1,0,1,921112,L,78375,95
262,Grooming_921112_L78835_010541,1,1,1,1,0,921112,L,78835,20
263,Grooming_921112_L78980_010549,1,1,1,1,0,921112,L,78980,85
264,Grooming_921112_L79405_010610,1,1,1,1,0,921112,L,79405,130
265,Grooming_921112_L79545_010617,1,1,1,1,0,921112,L,79545,60
266,Grooming_921112_L79735_010626,1,1,1,1,0,921112,L,79735,70
267,Grooming_921112_L82940_010907,1,1,1,1,0,921112,L,82940,260
268,Grooming_921112_L83260_010923,1,1,0,0,1,921112,L,83260,115
269,Grooming_921112_R00690_000034,1,1,1,1,0,921112,R,00690,105
270,Grooming_921112_R05505_000435,1,1,1,1,0,921112,R,05505,130
271,Grooming_921112_R09035_000731,1,1,1,1,0,921112,R,09035,30
272,Grooming_921112_R09090_000734,1,1,1,1,0,921112,R,09090,35
273,Grooming_921112_R10585_000849,1,1,1,1,0,921112,R,10585,45
274,Grooming_921112_R12470_001023,1,1,0,0,1,921112,R,12470,110
275,Grooming_921112_R14715_001215,1,1,1,1,0,921112,R,14715,25
276,Grooming_921112_R15080_001234,1,1,1,1,0,921112,R,15080,65
277,Grooming_921112_R15180_001239,1,1,1,1,0,921112,R,15180,365
278,Grooming_921112_R15560_001258,1,1,1,1,0,921112,R,15560,75
279,Grooming_921112_R15685_001304,1,1,1,1,0,921112,R,15685,35
280,Grooming_921112_R15740_001307,1,1,1,1,0,921112,R,15740,15
281,Grooming_921112_R15765_001308,1,1,1,1,0,921112,R,15765,45
282,Grooming_921112_R15855_001312,1,1,0,0,1,921112,R,15855,35
283,Grooming_921112_R16195_001329,1,1,1,1,0,921112,R,16195,25
284,Grooming_921112_R20585_001709,1,1,1,1,0,921112,R,20585,25
285,Grooming_921112_R20750_001717,1,1,0,0,1,921112,R,20750,20
286,Grooming_921112_R22830_001901,1,1,0,0,1,921112,R,22830,125
287,Grooming_921112_R23020_001911,1,1,0,0,1,921112,R,23020,25
288,Grooming_921112_R30945_002547,1,1,1,1,0,921112,R,30945,120
289,Grooming_921112_R32460_002703,1,0,1,0,1,921112,R,32460,155
290,Grooming_921112_R33960_002818,1,1,0,0,1,921112,R,33960,100
291,Grooming_921112_R34180_002829,1,1,1,1,0,921112,R,34180,180
292,Grooming_921112_R34370_002838,1,1,1,1,0,921112,R,34370,130
293,Grooming_921112_R34860_002903,1,1,1,1,0,921112,R,34860,405
294,Grooming_921112_R35305_002925,1,1,0,0,1,921112,R,35305,50
295,Grooming_921112_R40095_003324,1,0,1,0,1,921112,R,40095,70
296,Grooming_921112_R40225_003331,1,1,1,1,0,921112,R,40225,90
297,Grooming_921112_R40800_003400,1,1,0,0,1,921112,R,40800,60
298,Grooming_921112_R42480_003524,1,1,1,1,0,921112,R,42480,60
299,Grooming_921112_R42550_003527,1,1,1,1,0,921112,R,42550,10
300,Grooming_921112_R42660_003533,1,1,1,1,0,921112,R,42660,10
301,Grooming_921112_R42790_003539,1,1,1,1,0,921112,R,42790,265
302,Grooming_921112_R43065_003553,1,1,1,1,0,921112,R,43065,50
303,Grooming_921112_R43695_003624,1,1,1,1,0,921112,R,43695,170
304,Grooming_921112_R43875_003633,1,1,1,1,0,921112,R,43875,20
305,Grooming_921112_R43920_003636,1,1,1,1,0,921112,R,43920,65
306,Grooming_921112_R43995_003639,1,1,1,1,0,921112,R,43995,160
307,Grooming_921112_R44165_003648,1,1,1,1,0,921112,R,44165,30
308,Grooming_921112_R44240_003652,1,1,1,1,0,921112,R,44240,50
309,Grooming_921112_R44430_003701,1,1,1,1,0,921112,R,44430,10
310,Grooming_921112_R45140_003737,1,0,1,0,1,921112,R,45140,10
311,Grooming_921112_R45295_003744,1,1,1,1,0,921112,R,45295,30
312,Grooming_921112_R45390_003749,1,1,1,1,0,921112,R,45390,225
313,Grooming_921112_R48980_004049,1,1,1,1,0,921112,R,48980,35
314,Grooming_921112_R49610_004120,1,1,1,1,0,921112,R,49610,245
315,Grooming_921112_R49865_004133,1,1,1,1,0,921112,R,49865,100
316,Grooming_921112_R49980_004139,1,1,1,1,0,921112,R,49980,410
317,Grooming_921112_R50400_004200,1,1,1,1,0,921112,R,50400,135
318,Grooming_921112_R50545_004207,1,1,1,1,0,921112,R,50545,55
319,Grooming_921112_R50610_004210,1,1,1,1,0,921112,R,50610,75
320,Grooming_921112_R50695_004214,1,1,1,1,0,921112,R,50695,65
321,Grooming_921112_R50770_004218,1,1,1,1,0,921112,R,50770,125
322,Grooming_921112_R50905_004225,1,1,1,1,0,921112,R,50905,30
323,Grooming_921112_R50945_004227,1,1,1,1,0,921112,R,50945,30
324,Grooming_921112_R50990_004229,1,1,1,1,0,921112,R,50990,100
325,Grooming_921112_R52705_004355,1,1,1,1,0,921112,R,52705,30
326,Grooming_921112_R52810_004400,1,1,1,1,0,921112,R,52810,15
327,Grooming_921112_R53455_004432,1,0,1,0,1,921112,R,53455,30
328,Grooming_921112_R53585_004439,1,1,1,1,0,921112,R,53585,135
329,Grooming_921112_R55315_004605,1,1,1,1,0,921112,R,55315,130
330,Grooming_921112_R55585_004619,1,1,1,1,0,921112,R,55585,100
331,Grooming_921112_R55695_004624,1,1,0,0,1,921112,R,55695,300
332,Grooming_921112_R56035_004641,1,1,1,1,0,921112,R,56035,285
333,Grooming_921112_R57005_004730,1,1,1,1,0,921112,R,57005,40
334,Grooming_921112_R57055_004732,1,1,1,1,0,921112,R,57055,150
335,Grooming_921112_R57225_004741,1,1,1,1,0,921112,R,57225,35
336,Grooming_921112_R57270_004743,1,1,0,0,1,921112,R,57270,40
337,Grooming_921112_R58190_004829,1,1,1,1,0,921112,R,58190,35
338,Grooming_921112_R59585_004939,1,1,1,1,0,921112,R,59585,95
339,Grooming_921112_R60760_005038,1,1,1,1,0,921112,R,60760,45
340,Grooming_921112_R61085_005054,1,1,1,1,0,921112,R,61085,90
341,Grooming_921112_R61320_005106,1,1,1,1,0,921112,R,61320,50
342,Grooming_921112_R61460_005113,1,1,1,1,0,921112,R,61460,60
343,Grooming_921112_R61910_005135,1,1,1,1,0,921112,R,61910,165
344,Grooming_921112_R63820_005311,1,1,1,1,0,921112,R,63820,85
345,Grooming_921112_R64495_005344,1,1,1,1,0,921112,R,64495,155
346,Grooming_921112_R64705_005355,1,1,1,1,0,921112,R,64705,90
347,Grooming_921112_R65655_005442,1,1,1,1,0,921112,R,65655,45
348,Grooming_921112_R65790_005449,1,1,1,1,0,921112,R,65790,95
349,Grooming_921112_R66090_005504,1,1,1,1,0,921112,R,66090,80
350,Grooming_921112_R67570_005618,1,1,1,1,0,921112,R,67570,70
351,Grooming_921112_R67765_005628,1,0,1,0,1,921112,R,67765,395
352,Grooming_921112_R69290_005744,1,1,1,1,0,921112,R,69290,170
353,Grooming_921112_R69500_005755,1,1,1,1,0,921112,R,69500,90
354,Grooming_921112_R69760_005808,1,1,1,1,0,921112,R,69760,75
355,Grooming_921112_R70545_005847,1,1,0,0,1,921112,R,70545,100
356,Grooming_921112_R70670_005853,1,1,1,1,0,921112,R,70670,185
357,Grooming_921112_R72405_010020,1,1,1,1,0,921112,R,72405,25
358,Grooming_921112_R74525_010206,1,1,1,1,0,921112,R,74525,20
359,Grooming_921112_R75190_010239,1,1,0,0,1,921112,R,75190,10
360,Grooming_921112_R75470_010253,1,1,1,1,0,921112,R,75470,10
361,Grooming_921112_R75925_010316,1,1,0,0,1,921112,R,75925,115
362,Grooming_921112_R76115_010325,1,1,1,1,0,921112,R,76115,115
363,Grooming_921112_R78225_010511,1,1,0,0,1,921112,R,78225,45
364,Grooming_921112_R78780_010539,1,1,1,1,0,921112,R,78780,105
365,Grooming_921112_R79050_010552,1,1,0,0,1,921112,R,79050,15
366,Grooming_921112_R79210_010600,1,1,0,0,1,921112,R,79210,15
367,Grooming_921112_R79245_010602,1,1,1,1,0,921112,R,79245,25
368,Grooming_921112_R79280_010604,1,1,1,1,0,921112,R,79280,160
369,Grooming_921112_R79535_010616,1,0,1,0,1,921112,R,79535,60
370,Grooming_921112_R79750_010627,1,1,1,1,0,921112,R,79750,15
371,Grooming_921112_R79820_010631,1,1,1,1,0,921112,R,79820,25
372,Grooming_921112_R79940_010637,1,1,0,0,1,921112,R,79940,25
373,Grooming_921112_R79980_010639,1,1,1,1,0,921112,R,79980,270
374,Grooming_921112_R80260_010653,1,1,1,1,0,921112,R,80260,120
375,Grooming_921112_R80530_010706,1,1,0,0,1,921112,R,80530,60
