,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
35,Grooming_921216_L49165_004058,1,1,1,1,0,921216,L,49165,45
36,Grooming_921216_L49295_004104,1,1,1,1,0,921216,L,49295,95
37,Grooming_921216_L49715_004125,1,1,0,0,1,921216,L,49715,15
38,Grooming_921216_L51445_004252,1,1,0,0,1,921216,L,51445,175
39,Grooming_921216_L51750_004307,1,1,1,1,0,921216,L,51750,65
40,Grooming_921216_L54765_004538,1,1,0,0,1,921216,L,54765,55
41,Grooming_921216_L54835_004541,1,1,1,1,0,921216,L,54835,10
42,Grooming_921216_L55205_004600,1,1,1,1,0,921216,L,55205,10
43,Grooming_921216_L55625_004621,1,0,1,0,1,921216,L,55625,20
44,Grooming_921216_L56020_004641,1,1,1,1,0,921216,L,56020,95
45,Grooming_921216_L56320_004656,1,1,1,1,0,921216,L,56320,65
46,Grooming_921216_L57015_004730,1,1,1,1,0,921216,L,57015,60
47,Grooming_921216_L57120_004736,1,1,1,1,0,921216,L,57120,25
48,Grooming_921216_L57160_004738,1,1,1,1,0,921216,L,57160,55
49,Grooming_921216_L57240_004742,1,1,1,1,0,921216,L,57240,25
50,Grooming_921216_L57345_004747,1,1,1,1,0,921216,L,57345,220
51,Grooming_921216_L59290_004924,1,1,1,1,0,921216,L,59290,105
52,Grooming_921216_L59435_004931,1,1,1,1,0,921216,L,59435,20
53,Grooming_921216_L59915_004955,1,1,1,1,0,921216,L,59915,10
54,Grooming_921216_L61120_005056,1,1,1,1,0,921216,L,61120,35
55,Grooming_921216_L61995_005139,1,1,1,1,0,921216,L,61995,30
56,Grooming_921216_L63385_005249,1,1,1,1,0,921216,L,63385,15
57,Grooming_921216_L63445_005252,1,1,1,1,0,921216,L,63445,125
58,Grooming_921216_L63585_005259,1,1,1,1,0,921216,L,63585,190
59,Grooming_921216_L63795_005309,1,1,1,1,0,921216,L,63795,30
60,Grooming_921216_L63845_005312,1,1,1,1,0,921216,L,63845,10
61,Grooming_921216_L63870_005313,1,1,1,1,0,921216,L,63870,15
62,Grooming_921216_L64030_005321,1,1,1,1,0,921216,L,64030,45
63,Grooming_921216_L64090_005324,1,1,1,1,0,921216,L,64090,10
64,Grooming_921216_L64810_005400,1,1,1,1,0,921216,L,64810,110
65,Grooming_921216_L64935_005406,1,1,1,1,0,921216,L,64935,20
66,Grooming_921216_L64970_005408,1,1,1,1,0,921216,L,64970,15
67,Grooming_921216_L65720_005446,1,1,1,1,0,921216,L,65720,40
68,Grooming_921216_L65775_005448,1,1,1,1,0,921216,L,65775,65
69,Grooming_921216_L66025_005501,1,1,1,1,0,921216,L,66025,10
70,Grooming_921216_L66045_005502,1,1,1,1,0,921216,L,66045,30
71,Grooming_921216_L66220_005511,1,1,1,1,0,921216,L,66220,25
72,Grooming_921216_L70300_005835,1,1,1,1,0,921216,L,70300,45
73,Grooming_921216_L71805_005950,1,1,1,1,0,921216,L,71805,100
74,Grooming_921216_L71925_005956,1,1,1,1,0,921216,L,71925,130
75,Grooming_921216_L72075_010003,1,1,1,1,0,921216,L,72075,15
76,Grooming_921216_L72110_010005,1,1,1,1,0,921216,L,72110,80
77,Grooming_921216_L72205_010010,1,1,1,1,0,921216,L,72205,15
78,Grooming_921216_L72640_010032,1,1,1,1,0,921216,L,72640,15
79,Grooming_921216_L73390_010109,1,1,1,1,0,921216,L,73390,30
80,Grooming_921216_L75140_010237,1,1,1,1,0,921216,L,75140,115
81,Grooming_921216_L77865_010453,1,1,1,1,0,921216,L,77865,55
82,Grooming_921216_L77930_010456,1,1,0,0,1,921216,L,77930,70
83,Grooming_921216_L78010_010500,1,1,1,1,0,921216,L,78010,45
84,Grooming_921216_L78070_010503,1,1,1,1,0,921216,L,78070,90
85,Grooming_921216_L79200_010600,1,1,1,1,0,921216,L,79200,30
86,Grooming_921216_L79695_010624,1,1,1,1,0,921216,L,79695,45
87,Grooming_921216_L79775_010628,1,1,1,1,0,921216,L,79775,110
88,Grooming_921216_R01180_000059,1,1,1,1,0,921216,R,01180,260
89,Grooming_921216_R01480_000114,1,1,1,1,0,921216,R,01480,95
90,Grooming_921216_R06930_000546,1,1,0,0,1,921216,R,06930,265
91,Grooming_921216_R18450_001522,1,1,1,1,0,921216,R,18450,15
92,Grooming_921216_R19190_001559,1,1,1,1,0,921216,R,19190,50
93,Grooming_921216_R26790_002219,1,0,1,0,1,921216,R,26790,160
94,Grooming_921216_R27690_002304,1,0,1,0,1,921216,R,27690,50
95,Grooming_921216_R27985_002319,1,1,1,1,0,921216,R,27985,115
96,Grooming_921216_R28110_002325,1,1,1,1,0,921216,R,28110,270
97,Grooming_921216_R28390_002339,1,1,1,1,0,921216,R,28390,25
98,Grooming_921216_R28430_002341,1,1,1,1,0,921216,R,28430,25
99,Grooming_921216_R28695_002354,1,1,1,1,0,921216,R,28695,55
100,Grooming_921216_R35565_002938,1,0,1,0,1,921216,R,35565,120
101,Grooming_921216_R37135_003056,1,0,1,0,1,921216,R,37135,15
102,Grooming_921216_R37715_003125,1,1,1,1,0,921216,R,37715,480
103,Grooming_921216_R43215_003600,1,1,1,1,0,921216,R,43215,20
104,Grooming_921216_R43250_003602,1,1,0,0,1,921216,R,43250,145
105,Grooming_921216_R43405_003610,1,1,0,0,1,921216,R,43405,190
106,Grooming_921216_R43605_003620,1,1,1,1,0,921216,R,43605,15
107,Grooming_921216_R44665_003713,1,0,1,0,1,921216,R,44665,450
108,Grooming_921216_R46165_003828,1,1,1,1,0,921216,R,46165,110
109,Grooming_921216_R47935_003956,1,1,1,1,0,921216,R,47935,40
110,Grooming_921216_R49260_004103,1,1,1,1,0,921216,R,49260,390
111,Grooming_921216_R49665_004123,1,1,0,0,1,921216,R,49665,155
112,Grooming_921216_R49860_004133,1,1,1,1,0,921216,R,49860,10
113,Grooming_921216_R49960_004138,1,1,1,1,0,921216,R,49960,30
114,Grooming_921216_R51410_004250,1,1,1,1,0,921216,R,51410,75
115,Grooming_921216_R52540_004347,1,1,1,1,0,921216,R,52540,10
116,Grooming_921216_R53050_004412,1,1,1,1,0,921216,R,53050,35
117,Grooming_921216_R53770_004448,1,1,1,1,0,921216,R,53770,25
118,Grooming_921216_R53820_004451,1,1,1,1,0,921216,R,53820,15
119,Grooming_921216_R54095_004504,1,1,1,1,0,921216,R,54095,40
120,Grooming_921216_R54165_004508,1,1,0,0,1,921216,R,54165,125
121,Grooming_921216_R54300_004515,1,1,1,1,0,921216,R,54300,10
122,Grooming_921216_R54350_004517,1,1,1,1,0,921216,R,54350,20
123,Grooming_921216_R54410_004520,1,1,1,1,0,921216,R,54410,15
124,Grooming_921216_R56320_004656,1,1,1,1,0,921216,R,56320,15
125,Grooming_921216_R56350_004657,1,1,1,1,0,921216,R,56350,25
126,Grooming_921216_R58040_004822,1,1,1,1,0,921216,R,58040,25
127,Grooming_921216_R58100_004825,1,1,1,1,0,921216,R,58100,10
128,Grooming_921216_R59060_004913,1,1,1,1,0,921216,R,59060,30
129,Grooming_921216_R59190_004919,1,1,1,1,0,921216,R,59190,25
130,Grooming_921216_R61390_005109,1,1,0,0,1,921216,R,61390,20
131,Grooming_921216_R65585_005439,1,1,0,0,1,921216,R,65585,305
132,Grooming_921216_R66000_005500,1,1,1,1,0,921216,R,66000,65
133,Grooming_921216_R67035_005551,1,1,1,1,0,921216,R,67035,35
134,Grooming_921216_R67960_005638,1,1,1,1,0,921216,R,67960,30
135,Grooming_921216_R68950_005727,1,1,1,1,0,921216,R,68950,15
136,Grooming_921216_R68980_005729,1,1,0,0,1,921216,R,68980,25
137,Grooming_921216_R69015_005730,1,1,1,1,0,921216,R,69015,10
138,Grooming_921216_R73150_010057,1,1,1,1,0,921216,R,73150,50
139,Grooming_921216_R73210_010100,1,1,1,1,0,921216,R,73210,345
140,Grooming_921216_R73925_010136,1,1,1,1,0,921216,R,73925,70
141,Grooming_921216_R74275_010153,1,1,1,1,0,921216,R,74275,10
142,Grooming_921216_R75970_010318,1,0,0,0,1,921216,R,75970,25
143,Grooming_921216_R76430_010341,1,1,1,1,0,921216,R,76430,45
144,Grooming_921216_R76485_010344,1,1,1,1,0,921216,R,76485,20
145,Grooming_921216_R76515_010345,1,1,1,1,0,921216,R,76515,35
146,Grooming_921216_R76835_010401,1,1,1,1,0,921216,R,76835,10
147,Grooming_921216_R76855_010402,1,1,1,1,0,921216,R,76855,30
148,Grooming_921216_R77000_010410,1,1,1,1,0,921216,R,77000,25
149,Grooming_921216_R80070_010643,1,0,0,0,1,921216,R,80070,105
150,Grooming_921217_L04385_000339,1,1,0,0,1,921217,L,04385,20
151,Grooming_921217_L08070_000643,1,0,0,0,1,921217,L,08070,35
152,Grooming_921217_L13825_001131,1,0,1,0,1,921217,L,13825,150
153,Grooming_921217_L14440_001202,1,1,1,1,0,921217,L,14440,100
154,Grooming_921217_L15275_001243,1,1,0,0,1,921217,L,15275,50
155,Grooming_921217_L16055_001322,1,1,1,1,0,921217,L,16055,165
156,Grooming_921217_L16235_001331,1,1,1,1,0,921217,L,16235,110
157,Grooming_921217_L22045_001822,1,0,1,0,1,921217,L,22045,15
158,Grooming_921217_L23765_001948,1,1,0,0,1,921217,L,23765,130
159,Grooming_921217_L23925_001956,1,1,1,1,0,921217,L,23925,80
160,Grooming_921217_L28450_002342,1,1,1,1,0,921217,L,28450,25
161,Grooming_921217_L28575_002348,1,0,1,0,1,921217,L,28575,200
162,Grooming_921217_L34275_002833,1,0,1,0,1,921217,L,34275,290
163,Grooming_921217_L34660_002853,1,1,1,1,0,921217,L,34660,10
164,Grooming_921217_L34700_002855,1,1,1,1,0,921217,L,34700,20
165,Grooming_921217_L35560_002938,1,1,1,1,0,921217,L,35560,30
166,Grooming_921217_L37845_003132,1,1,1,1,0,921217,L,37845,90
167,Grooming_921217_L37980_003139,1,1,1,1,0,921217,L,37980,160
168,Grooming_921217_L38150_003147,1,1,1,1,0,921217,L,38150,150
169,Grooming_921217_L38340_003157,1,1,1,1,0,921217,L,38340,45
170,Grooming_921217_L38460_003203,1,1,1,1,0,921217,L,38460,40
171,Grooming_921217_L38950_003227,1,1,1,1,0,921217,L,38950,25
172,Grooming_921217_L38995_003229,1,1,1,1,0,921217,L,38995,265
173,Grooming_921217_L39905_003315,1,1,1,1,0,921217,L,39905,45
174,Grooming_921217_L39965_003318,1,1,1,1,0,921217,L,39965,40
175,Grooming_921217_L40395_003339,1,1,1,1,0,921217,L,40395,25
176,Grooming_921217_L41780_003449,1,1,1,1,0,921217,L,41780,20
177,Grooming_921217_L42855_003542,1,1,1,1,0,921217,L,42855,220
178,Grooming_921217_L44720_003716,1,1,1,1,0,921217,L,44720,35
179,Grooming_921217_L45530_003756,1,1,1,1,0,921217,L,45530,45
180,Grooming_921217_L45590_003759,1,1,1,1,0,921217,L,45590,20
181,Grooming_921217_L46915_003905,1,1,1,1,0,921217,L,46915,25
182,Grooming_921217_L46980_003909,1,1,1,1,0,921217,L,46980,25
183,Grooming_921217_L47035_003911,1,1,1,1,0,921217,L,47035,35
184,Grooming_921217_L47640_003942,1,1,1,1,0,921217,L,47640,25
185,Grooming_921217_L47690_003944,1,1,1,1,0,921217,L,47690,35
186,Grooming_921217_L47735_003946,1,1,0,0,1,921217,L,47735,135
187,Grooming_921217_L47900_003955,1,1,1,1,0,921217,L,47900,540
188,Grooming_921217_L48450_004022,1,1,1,1,0,921217,L,48450,50
189,Grooming_921217_L49040_004052,1,1,1,1,0,921217,L,49040,15
190,Grooming_921217_L49115_004055,1,1,1,1,0,921217,L,49115,40
191,Grooming_921217_L49165_004058,1,1,1,1,0,921217,L,49165,120
192,Grooming_921217_L50465_004203,1,1,1,1,0,921217,L,50465,30
193,Grooming_921217_L51350_004247,1,1,1,1,0,921217,L,51350,20
194,Grooming_921217_L51430_004251,1,1,1,1,0,921217,L,51430,15
195,Grooming_921217_L52215_004330,1,1,1,1,0,921217,L,52215,20
196,Grooming_921217_L52300_004335,1,1,1,1,0,921217,L,52300,110
197,Grooming_921217_L53300_004425,1,1,1,1,0,921217,L,53300,15
198,Grooming_921217_L54510_004525,1,1,1,1,0,921217,L,54510,15
199,Grooming_921217_L54560_004528,1,1,1,1,0,921217,L,54560,65
200,Grooming_921217_L54645_004532,1,1,1,1,0,921217,L,54645,55
201,Grooming_921217_L55085_004554,1,1,1,1,0,921217,L,55085,15
202,Grooming_921217_L56605_004710,1,1,1,1,0,921217,L,56605,20
203,Grooming_921217_L56635_004711,1,1,1,1,0,921217,L,56635,110
204,Grooming_921217_L58985_004909,1,1,1,1,0,921217,L,58985,90
205,Grooming_921217_L59095_004914,1,1,0,0,1,921217,L,59095,335
206,Grooming_921217_L62985_005229,1,1,1,1,0,921217,L,62985,75
207,Grooming_921217_L63070_005233,1,1,1,1,0,921217,L,63070,90
208,Grooming_921217_L63175_005238,1,1,1,1,0,921217,L,63175,15
209,Grooming_921217_L63205_005240,1,1,1,1,0,921217,L,63205,15
210,Grooming_921217_L63235_005241,1,1,1,1,0,921217,L,63235,40
211,Grooming_921217_L63720_005306,1,1,1,1,0,921217,L,63720,10
212,Grooming_921217_L64375_005338,1,1,1,1,0,921217,L,64375,50
213,Grooming_921217_L64435_005341,1,1,1,1,0,921217,L,64435,50
214,Grooming_921217_L65020_005411,1,1,1,1,0,921217,L,65020,40
215,Grooming_921217_L65080_005414,1,1,1,1,0,921217,L,65080,95
216,Grooming_921217_L65895_005454,1,1,1,1,0,921217,L,65895,30
217,Grooming_921217_L65935_005456,1,1,1,1,0,921217,L,65935,165
218,Grooming_921217_L66220_005511,1,1,1,1,0,921217,L,66220,35
219,Grooming_921217_L67610_005620,1,1,1,1,0,921217,L,67610,15
220,Grooming_921217_L67890_005634,1,1,0,0,1,921217,L,67890,20
221,Grooming_921217_L68050_005642,1,1,1,1,0,921217,L,68050,15
222,Grooming_921217_L74055_010142,1,1,1,1,0,921217,L,74055,15
223,Grooming_921217_L74130_010146,1,1,1,1,0,921217,L,74130,10
224,Grooming_921217_L74215_010150,1,1,1,1,0,921217,L,74215,150
225,Grooming_921217_L74385_010159,1,1,1,1,0,921217,L,74385,35
226,Grooming_921217_L74430_010201,1,1,1,1,0,921217,L,74430,90
227,Grooming_921217_L74775_010218,1,1,1,1,0,921217,L,74775,35
228,Grooming_921217_L74825_010221,1,1,1,1,0,921217,L,74825,15
229,Grooming_921217_L74850_010222,1,1,1,1,0,921217,L,74850,100
230,Grooming_921217_L74970_010228,1,1,1,1,0,921217,L,74970,20
231,Grooming_921217_L77210_010420,1,1,1,1,0,921217,L,77210,15
232,Grooming_921217_L77235_010421,1,1,1,1,0,921217,L,77235,25
233,Grooming_921217_L77275_010423,1,1,1,1,0,921217,L,77275,20
234,Grooming_921217_L77415_010430,1,1,1,1,0,921217,L,77415,65
235,Grooming_921217_L78560_010528,1,1,1,1,0,921217,L,78560,20
236,Grooming_921217_L78595_010529,1,1,1,1,0,921217,L,78595,20
237,Grooming_921217_R19010_001550,1,1,1,1,0,921217,R,19010,40
238,Grooming_921217_R19235_001601,1,1,0,0,1,921217,R,19235,20
239,Grooming_921217_R19880_001634,1,1,1,1,0,921217,R,19880,195
240,Grooming_921217_R20330_001656,1,1,1,1,0,921217,R,20330,105
241,Grooming_921217_R20445_001702,1,1,1,1,0,921217,R,20445,220
242,Grooming_921217_R20675_001713,1,1,1,1,0,921217,R,20675,200
243,Grooming_921217_R20935_001726,1,1,1,1,0,921217,R,20935,35
244,Grooming_921217_R33980_002819,1,1,1,1,0,921217,R,33980,45
245,Grooming_921217_R41515_003435,1,1,1,1,0,921217,R,41515,15
246,Grooming_921217_R41540_003437,1,1,1,1,0,921217,R,41540,205
247,Grooming_921217_R41765_003448,1,1,1,1,0,921217,R,41765,60
248,Grooming_921217_R41850_003452,1,1,1,1,0,921217,R,41850,15
249,Grooming_921217_R42285_003514,1,1,0,0,1,921217,R,42285,15
250,Grooming_921217_R43180_003559,1,1,1,1,0,921217,R,43180,15
251,Grooming_921217_R43210_003600,1,1,1,1,0,921217,R,43210,10
252,Grooming_921217_R43240_003602,1,1,1,1,0,921217,R,43240,15
253,Grooming_921217_R43270_003603,1,1,1,1,0,921217,R,43270,270
254,Grooming_921217_R43550_003617,1,1,1,1,0,921217,R,43550,10
255,Grooming_921217_R43570_003618,1,1,1,1,0,921217,R,43570,120
256,Grooming_921217_R45435_003751,1,1,1,1,0,921217,R,45435,30
257,Grooming_921217_R46095_003824,1,1,1,1,0,921217,R,46095,20
258,Grooming_921217_R46275_003833,1,1,1,1,0,921217,R,46275,165
259,Grooming_921217_R46450_003842,1,1,1,1,0,921217,R,46450,10
260,Grooming_921217_R46480_003844,1,1,1,1,0,921217,R,46480,30
261,Grooming_921217_R46520_003846,1,1,1,1,0,921217,R,46520,15
262,Grooming_921217_R49240_004102,1,0,1,0,1,921217,R,49240,45
263,Grooming_921217_R50985_004229,1,1,1,1,0,921217,R,50985,295
264,Grooming_921217_R53485_004434,1,1,1,1,0,921217,R,53485,30
265,Grooming_921217_R53570_004438,1,1,1,1,0,921217,R,53570,35
266,Grooming_921217_R56255_004652,1,1,1,1,0,921217,R,56255,90
267,Grooming_921217_R56355_004657,1,1,1,1,0,921217,R,56355,320
268,Grooming_921217_R58405_004840,1,1,0,0,1,921217,R,58405,85
269,Grooming_921217_R66700_005535,1,1,1,1,0,921217,R,66700,10
270,Grooming_921217_R66730_005536,1,1,1,1,0,921217,R,66730,55
271,Grooming_921217_R66820_005541,1,1,1,1,0,921217,R,66820,35
272,Grooming_921217_R66875_005543,1,1,1,1,0,921217,R,66875,120
273,Grooming_921217_R67010_005550,1,1,1,1,0,921217,R,67010,45
274,Grooming_921217_R67315_005605,1,1,1,1,0,921217,R,67315,25
275,Grooming_921217_R67425_005611,1,1,1,1,0,921217,R,67425,15
276,Grooming_921217_R68600_005710,1,1,1,1,0,921217,R,68600,225
277,Grooming_921217_R71010_005910,1,1,1,1,0,921217,R,71010,185
278,Grooming_921217_R72540_010027,1,1,1,1,0,921217,R,72540,305
279,Grooming_921217_R72985_010049,1,1,1,1,0,921217,R,72985,350
280,Grooming_921217_R73965_010138,1,1,1,1,0,921217,R,73965,20
281,Grooming_921217_R74055_010142,1,1,1,1,0,921217,R,74055,20
282,Grooming_921217_R74115_010145,1,1,1,1,0,921217,R,74115,20
283,Grooming_921217_R74985_010229,1,1,1,1,0,921217,R,74985,40
284,Grooming_921217_R75180_010239,1,1,1,1,0,921217,R,75180,120
285,Grooming_921217_R75355_010247,1,1,0,0,1,921217,R,75355,105
286,Grooming_921217_R75470_010253,1,1,1,1,0,921217,R,75470,45
287,Grooming_921217_R75525_010256,1,1,1,1,0,921217,R,75525,25
288,Grooming_921217_R76550_010347,1,1,1,1,0,921217,R,76550,10
289,Grooming_921217_R78005_010500,1,1,1,1,0,921217,R,78005,20
290,Grooming_921217_R78260_010513,1,1,1,1,0,921217,R,78260,380
291,Grooming_921217_R78790_010539,1,1,1,1,0,921217,R,78790,45
292,Grooming_921218_L00680_000034,1,1,0,0,1,921218,L,00680,255
293,Grooming_921218_L02540_000207,1,1,0,0,1,921218,L,02540,200
294,Grooming_921218_L02925_000226,1,1,0,0,1,921218,L,02925,155
295,Grooming_921218_L06510_000525,1,1,1,1,0,921218,L,06510,35
296,Grooming_921218_L06555_000527,1,1,0,0,1,921218,L,06555,45
297,Grooming_921218_L06855_000542,1,1,0,0,1,921218,L,06855,15
298,Grooming_921218_L06940_000547,1,1,1,1,0,921218,L,06940,205
299,Grooming_921218_L07290_000604,1,0,1,0,1,921218,L,07290,20
300,Grooming_921218_L07405_000610,1,1,1,1,0,921218,L,07405,280
301,Grooming_921218_L12605_001030,1,1,1,1,0,921218,L,12605,25
302,Grooming_921218_L12640_001032,1,1,1,1,0,921218,L,12640,25
303,Grooming_921218_L12855_001042,1,1,1,1,0,921218,L,12855,25
304,Grooming_921218_L13010_001050,1,1,1,1,0,921218,L,13010,20
305,Grooming_921218_L13050_001052,1,1,1,1,0,921218,L,13050,125
306,Grooming_921218_L13190_001059,1,1,0,0,1,921218,L,13190,35
307,Grooming_921218_L13290_001104,1,1,1,1,0,921218,L,13290,20
308,Grooming_921218_L13755_001127,1,1,1,1,0,921218,L,13755,35
309,Grooming_921218_L13800_001130,1,1,1,1,0,921218,L,13800,20
310,Grooming_921218_L16300_001335,1,1,1,1,0,921218,L,16300,65
311,Grooming_921218_L16390_001339,1,1,1,1,0,921218,L,16390,35
312,Grooming_921218_L16450_001342,1,1,1,1,0,921218,L,16450,20
313,Grooming_921218_L17995_001459,1,0,1,0,1,921218,L,17995,15
314,Grooming_921218_L18170_001508,1,0,1,0,1,921218,L,18170,25
315,Grooming_921218_L20570_001708,1,0,1,0,1,921218,L,20570,25
316,Grooming_921218_L27185_002239,1,1,0,0,1,921218,L,27185,35
317,Grooming_921218_L36095_003004,1,1,0,0,1,921218,L,36095,45
318,Grooming_921218_L36150_003007,1,1,1,1,0,921218,L,36150,55
319,Grooming_921218_L54730_004536,1,1,1,1,0,921218,L,54730,105
320,Grooming_921218_L57910_004815,1,1,1,1,0,921218,L,57910,50
321,Grooming_921218_L58000_004820,1,1,1,1,0,921218,L,58000,40
322,Grooming_921218_L60700_005035,1,1,0,0,1,921218,L,60700,20
323,Grooming_921218_L62025_005141,1,1,0,0,1,921218,L,62025,30
324,Grooming_921218_L62115_005145,1,1,1,1,0,921218,L,62115,20
325,Grooming_921218_L62280_005154,1,1,1,1,0,921218,L,62280,185
326,Grooming_921218_L64450_005342,1,0,0,0,1,921218,L,64450,30
327,Grooming_921218_L64510_005345,1,0,1,0,1,921218,L,64510,30
328,Grooming_921218_L64635_005351,1,1,1,1,0,921218,L,64635,130
329,Grooming_921218_L64785_005359,1,1,0,0,1,921218,L,64785,20
330,Grooming_921218_L64910_005405,1,0,1,0,1,921218,L,64910,65
331,Grooming_921218_L66145_005507,1,1,1,1,0,921218,L,66145,45
332,Grooming_921218_L66825_005541,1,1,0,0,1,921218,L,66825,30
333,Grooming_921218_L66880_005544,1,0,1,0,1,921218,L,66880,40
334,Grooming_921218_L67580_005619,1,1,1,1,0,921218,L,67580,65
335,Grooming_921218_L67665_005623,1,1,1,1,0,921218,L,67665,20
336,Grooming_921218_L67720_005626,1,1,1,1,0,921218,L,67720,20
337,Grooming_921218_L68235_005651,1,1,1,1,0,921218,L,68235,105
338,Grooming_921218_L68540_005707,1,0,1,0,1,921218,L,68540,210
339,Grooming_921218_L71940_005957,1,1,1,1,0,921218,L,71940,55
340,Grooming_921218_L73755_010127,1,1,1,1,0,921218,L,73755,15
341,Grooming_921218_L73780_010129,1,1,1,1,0,921218,L,73780,125
342,Grooming_921218_L73940_010137,1,1,1,1,0,921218,L,73940,35
343,Grooming_921218_L74355_010157,1,1,1,1,0,921218,L,74355,20
344,Grooming_921218_L74440_010202,1,1,1,1,0,921218,L,74440,170
345,Grooming_921218_L74970_010228,1,1,1,1,0,921218,L,74970,70
346,Grooming_921218_L76185_010329,1,1,1,1,0,921218,L,76185,15
347,Grooming_921218_L76215_010330,1,1,1,1,0,921218,L,76215,15
348,Grooming_921218_L76245_010332,1,0,0,0,1,921218,L,76245,45
349,Grooming_921218_L76355_010337,1,0,1,0,1,921218,L,76355,15
350,Grooming_921218_L76385_010339,1,1,1,1,0,921218,L,76385,35
351,Grooming_921218_L76500_010345,1,0,1,0,1,921218,L,76500,10
352,Grooming_921218_L80100_010645,1,1,1,1,0,921218,L,80100,15
353,Grooming_921218_L80425_010701,1,0,1,0,1,921218,L,80425,10
354,Grooming_921218_L80475_010703,1,1,1,1,0,921218,L,80475,35
355,Grooming_921218_L80525_010706,1,1,1,1,0,921218,L,80525,10
356,Grooming_921218_L80565_010708,1,1,1,1,0,921218,L,80565,15
357,Grooming_921218_L80650_010712,1,1,1,1,0,921218,L,80650,25
358,Grooming_921218_L81880_010814,1,1,1,1,0,921218,L,81880,60
359,Grooming_921218_L83080_010914,1,1,1,1,0,921218,L,83080,165
360,Grooming_921218_L83415_010930,1,1,1,1,0,921218,L,83415,290
361,Grooming_921218_R07195_000559,1,1,1,1,0,921218,R,07195,50
362,Grooming_921218_R07320_000606,1,1,1,1,0,921218,R,07320,385
363,Grooming_921218_R10430_000841,1,1,0,0,1,921218,R,10430,60
364,Grooming_921218_R15115_001235,1,1,0,0,1,921218,R,15115,45
365,Grooming_921218_R17670_001443,1,1,1,1,0,921218,R,17670,235
366,Grooming_921218_R17915_001455,1,1,1,1,0,921218,R,17915,100
367,Grooming_921218_R18025_001501,1,1,1,1,0,921218,R,18025,115
368,Grooming_921218_R20220_001651,1,1,1,1,0,921218,R,20220,75
369,Grooming_921218_R22415_001840,1,1,0,0,1,921218,R,22415,115
370,Grooming_921218_R24960_002048,1,1,1,1,0,921218,R,24960,40
371,Grooming_921218_R30665_002533,1,1,1,1,0,921218,R,30665,30
372,Grooming_921218_R30715_002535,1,1,1,1,0,921218,R,30715,105
373,Grooming_921218_R31000_002550,1,1,1,1,0,921218,R,31000,20
374,Grooming_921218_R31220_002601,1,1,1,1,0,921218,R,31220,80
375,Grooming_921218_R31600_002620,1,1,1,1,0,921218,R,31600,275
