,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
148,Grooming_930203_R62205_005150,1,1,1,1,0,930203,R,62205,85
149,Grooming_930203_R66370_005518,1,1,1,1,0,930203,R,66370,15
150,Grooming_930203_R66405_005520,1,1,1,1,0,930203,R,66405,45
151,Grooming_930203_R66475_005523,1,1,1,1,0,930203,R,66475,15
152,Grooming_930203_R66525_005526,1,1,1,1,0,930203,R,66525,15
153,Grooming_930203_R66570_005528,1,1,1,1,0,930203,R,66570,15
154,Grooming_930203_R66600_005530,1,1,1,1,0,930203,R,66600,50
155,Grooming_930203_R66920_005546,1,1,1,1,0,930203,R,66920,10
156,Grooming_930203_R66940_005547,1,1,1,1,0,930203,R,66940,10
157,Grooming_930203_R67100_005555,1,1,1,1,0,930203,R,67100,15
158,Grooming_930203_R67215_005600,1,1,1,1,0,930203,R,67215,25
159,Grooming_930203_R67445_005612,1,1,1,1,0,930203,R,67445,15
160,Grooming_930203_R67470_005613,1,1,1,1,0,930203,R,67470,40
161,Grooming_930203_R67530_005616,1,1,1,1,0,930203,R,67530,45
162,Grooming_930203_R67600_005620,1,1,1,1,0,930203,R,67600,55
163,Grooming_930203_R71715_005945,1,1,1,1,0,930203,R,71715,30
164,Grooming_930203_R71770_005948,1,1,1,1,0,930203,R,71770,25
165,Grooming_930203_R72255_010012,1,1,1,1,0,930203,R,72255,35
166,Grooming_930203_R72315_010015,1,1,1,1,0,930203,R,72315,100
167,Grooming_930203_R72475_010023,1,1,1,1,0,930203,R,72475,40
168,Grooming_930203_R76730_010356,1,1,1,1,0,930203,R,76730,35
169,Grooming_930203_R76780_010359,1,1,1,1,0,930203,R,76780,15
170,Grooming_930203_R78400_010520,1,1,1,1,0,930203,R,78400,140
171,Grooming_930203_R79680_010624,1,1,1,1,0,930203,R,79680,15
172,Grooming_930203_R79840_010632,1,1,1,1,0,930203,R,79840,50
173,Grooming_930203_R79960_010638,1,1,1,1,0,930203,R,79960,135
174,Grooming_930204_L00235_000011,1,1,1,1,0,930204,L,00235,115
175,Grooming_930204_L09575_000758,1,1,1,1,0,930204,L,09575,45
176,Grooming_930204_L10020_000821,1,1,1,1,0,930204,L,10020,130
177,Grooming_930204_L10180_000829,1,1,1,1,0,930204,L,10180,70
178,Grooming_930204_L10275_000833,1,1,0,0,1,930204,L,10275,65
179,Grooming_930204_L10695_000854,1,1,1,1,0,930204,L,10695,90
180,Grooming_930204_L11305_000925,1,1,1,1,0,930204,L,11305,30
181,Grooming_930204_L11790_000949,1,1,1,1,0,930204,L,11790,55
182,Grooming_930204_L15685_001304,1,1,1,1,0,930204,L,15685,430
183,Grooming_930204_L17825_001451,1,1,0,0,1,930204,L,17825,25
184,Grooming_930204_L17890_001454,1,1,1,1,0,930204,L,17890,20
185,Grooming_930204_L18330_001516,1,1,1,1,0,930204,L,18330,30
186,Grooming_930204_L18545_001527,1,1,0,0,1,930204,L,18545,20
187,Grooming_930204_L18825_001541,1,1,0,0,1,930204,L,18825,20
188,Grooming_930204_L19250_001602,1,1,1,1,0,930204,L,19250,25
189,Grooming_930204_L19780_001629,1,1,1,1,0,930204,L,19780,15
190,Grooming_930204_L20005_001640,1,1,1,1,0,930204,L,20005,40
191,Grooming_930204_L20630_001711,1,1,0,0,1,930204,L,20630,10
192,Grooming_930204_L21365_001748,1,1,1,1,0,930204,L,21365,80
193,Grooming_930204_L23560_001938,1,1,1,1,0,930204,L,23560,15
194,Grooming_930204_L24180_002009,1,1,0,0,1,930204,L,24180,15
195,Grooming_930204_L24325_002016,1,1,0,0,1,930204,L,24325,25
196,Grooming_930204_L26925_002226,1,1,1,1,0,930204,L,26925,175
197,Grooming_930204_L27830_002311,1,1,1,1,0,930204,L,27830,50
198,Grooming_930204_L27890_002314,1,1,1,1,0,930204,L,27890,75
199,Grooming_930204_L28005_002320,1,1,1,1,0,930204,L,28005,65
200,Grooming_930204_L28090_002324,1,1,1,1,0,930204,L,28090,55
201,Grooming_930204_L28180_002329,1,1,1,1,0,930204,L,28180,40
202,Grooming_930204_L28715_002355,1,1,0,0,1,930204,L,28715,55
203,Grooming_930204_L28990_002409,1,1,0,0,1,930204,L,28990,110
204,Grooming_930204_L29520_002436,1,1,1,1,0,930204,L,29520,30
205,Grooming_930204_L36125_003006,1,1,1,1,0,930204,L,36125,45
206,Grooming_930204_L36220_003011,1,1,1,1,0,930204,L,36220,25
207,Grooming_930204_L36845_003042,1,1,0,0,1,930204,L,36845,75
208,Grooming_930204_L37105_003055,1,1,0,0,1,930204,L,37105,45
209,Grooming_930204_L37300_003105,1,1,0,0,1,930204,L,37300,35
210,Grooming_930204_L38565_003208,1,1,1,1,0,930204,L,38565,10
211,Grooming_930204_L39135_003236,1,1,1,1,0,930204,L,39135,40
212,Grooming_930204_L39535_003256,1,1,1,1,0,930204,L,39535,10
213,Grooming_930204_L40060_003323,1,0,1,0,1,930204,L,40060,35
214,Grooming_930204_L40435_003341,1,1,1,1,0,930204,L,40435,40
215,Grooming_930204_L40485_003344,1,1,0,0,1,930204,L,40485,40
216,Grooming_930204_L40595_003349,1,1,1,1,0,930204,L,40595,130
217,Grooming_930204_L40740_003357,1,1,1,1,0,930204,L,40740,180
218,Grooming_930204_L40930_003406,1,1,1,1,0,930204,L,40930,20
219,Grooming_930204_L40960_003408,1,1,1,1,0,930204,L,40960,15
220,Grooming_930204_L40985_003409,1,1,1,1,0,930204,L,40985,15
221,Grooming_930204_L41085_003414,1,1,1,1,0,930204,L,41085,40
222,Grooming_930204_L41135_003416,1,1,1,1,0,930204,L,41135,35
223,Grooming_930204_L41195_003419,1,1,1,1,0,930204,L,41195,25
224,Grooming_930204_L41240_003422,1,1,1,1,0,930204,L,41240,25
225,Grooming_930204_L41310_003425,1,1,1,1,0,930204,L,41310,170
226,Grooming_930204_L41495_003434,1,1,1,1,0,930204,L,41495,30
227,Grooming_930204_L42295_003514,1,1,1,1,0,930204,L,42295,90
228,Grooming_930204_L42395_003519,1,1,1,1,0,930204,L,42395,10
229,Grooming_930204_L44105_003645,1,1,1,1,0,930204,L,44105,70
230,Grooming_930204_L44185_003649,1,1,1,1,0,930204,L,44185,130
231,Grooming_930204_L44325_003656,1,1,1,1,0,930204,L,44325,10
232,Grooming_930204_L44345_003657,1,1,1,1,0,930204,L,44345,20
233,Grooming_930204_L44435_003701,1,1,1,1,0,930204,L,44435,15
234,Grooming_930204_L44470_003703,1,1,1,1,0,930204,L,44470,45
235,Grooming_930204_L44530_003706,1,1,1,1,0,930204,L,44530,15
236,Grooming_930204_L44570_003708,1,1,1,1,0,930204,L,44570,55
237,Grooming_930204_L44635_003711,1,1,1,1,0,930204,L,44635,55
238,Grooming_930204_L44815_003720,1,1,1,1,0,930204,L,44815,10
239,Grooming_930204_L47555_003937,1,1,1,1,0,930204,L,47555,25
240,Grooming_930204_L47820_003951,1,1,1,1,0,930204,L,47820,40
241,Grooming_930204_L47870_003953,1,1,1,1,0,930204,L,47870,40
242,Grooming_930204_L48395_004019,1,1,1,1,0,930204,L,48395,45
243,Grooming_930204_L48465_004023,1,1,0,0,1,930204,L,48465,30
244,Grooming_930204_L49985_004139,1,1,1,1,0,930204,L,49985,50
245,Grooming_930204_L50655_004212,1,1,1,1,0,930204,L,50655,10
246,Grooming_930204_L53550_004437,1,1,1,1,0,930204,L,53550,110
247,Grooming_930204_L53730_004446,1,1,1,1,0,930204,L,53730,45
248,Grooming_930204_L53930_004456,1,1,1,1,0,930204,L,53930,55
249,Grooming_930204_L54730_004536,1,1,1,1,0,930204,L,54730,60
250,Grooming_930204_L62480_005204,1,1,1,1,0,930204,L,62480,65
251,Grooming_930204_L62800_005220,1,1,1,1,0,930204,L,62800,45
252,Grooming_930204_L62875_005223,1,1,1,1,0,930204,L,62875,55
253,Grooming_930204_L62970_005228,1,1,0,0,1,930204,L,62970,35
254,Grooming_930204_L64270_005333,1,1,1,1,0,930204,L,64270,250
255,Grooming_930204_L64535_005346,1,1,1,1,0,930204,L,64535,15
256,Grooming_930204_L64615_005350,1,1,1,1,0,930204,L,64615,20
257,Grooming_930204_L65490_005434,1,1,1,1,0,930204,L,65490,15
258,Grooming_930204_L65865_005453,1,1,1,1,0,930204,L,65865,25
259,Grooming_930204_L67000_005550,1,1,1,1,0,930204,L,67000,55
260,Grooming_930204_L67075_005553,1,1,1,1,0,930204,L,67075,50
261,Grooming_930204_L67215_005600,1,1,1,1,0,930204,L,67215,70
262,Grooming_930204_L69230_005741,1,1,1,1,0,930204,L,69230,115
263,Grooming_930204_L69475_005753,1,0,1,0,1,930204,L,69475,295
264,Grooming_930204_L71020_005911,1,1,1,1,0,930204,L,71020,30
265,Grooming_930204_L71140_005917,1,1,1,1,0,930204,L,71140,20
266,Grooming_930204_L71200_005920,1,1,1,1,0,930204,L,71200,40
267,Grooming_930204_L71905_005955,1,1,0,0,1,930204,L,71905,35
268,Grooming_930204_L71960_005958,1,1,1,1,0,930204,L,71960,15
269,Grooming_930204_L73265_010103,1,1,1,1,0,930204,L,73265,20
270,Grooming_930204_L73345_010107,1,1,1,1,0,930204,L,73345,165
271,Grooming_930204_L73530_010116,1,1,1,1,0,930204,L,73530,105
272,Grooming_930204_L73820_010131,1,1,1,1,0,930204,L,73820,80
273,Grooming_930204_L74100_010145,1,1,1,1,0,930204,L,74100,90
274,Grooming_930204_L74230_010151,1,1,0,0,1,930204,L,74230,25
275,Grooming_930204_L74340_010157,1,1,1,1,0,930204,L,74340,10
276,Grooming_930204_L74640_010212,1,1,1,1,0,930204,L,74640,20
277,Grooming_930204_L75635_010301,1,1,1,1,0,930204,L,75635,50
278,Grooming_930204_L76835_010401,1,1,1,1,0,930204,L,76835,45
279,Grooming_930204_L76905_010405,1,1,1,1,0,930204,L,76905,15
280,Grooming_930204_L76975_010408,1,1,1,1,0,930204,L,76975,10
281,Grooming_930204_L78600_010530,1,1,1,1,0,930204,L,78600,10
282,Grooming_930204_L78620_010531,1,1,1,1,0,930204,L,78620,10
283,Grooming_930204_L78665_010533,1,1,1,1,0,930204,L,78665,25
284,Grooming_930204_L79045_010552,1,1,1,1,0,930204,L,79045,30
285,Grooming_930204_L79645_010622,1,1,1,1,0,930204,L,79645,45
286,Grooming_930204_L79705_010625,1,1,1,1,0,930204,L,79705,20
287,Grooming_930204_L80585_010709,1,1,1,1,0,930204,L,80585,85
288,Grooming_930204_L80930_010726,1,1,0,0,1,930204,L,80930,20
289,Grooming_930204_L81075_010733,1,1,1,1,0,930204,L,81075,20
290,Grooming_930204_L81110_010735,1,1,1,1,0,930204,L,81110,15
291,Grooming_930204_L81375_010748,1,1,0,0,1,930204,L,81375,115
292,Grooming_930204_L81500_010755,1,1,1,1,0,930204,L,81500,80
293,Grooming_930204_L81590_010759,1,1,0,0,1,930204,L,81590,10
294,Grooming_930204_L81685_010804,1,1,0,0,1,930204,L,81685,45
295,Grooming_930204_R00115_000005,1,1,1,1,0,930204,R,00115,35
296,Grooming_930204_R00170_000008,1,1,0,0,1,930204,R,00170,30
297,Grooming_930204_R00470_000023,1,1,0,0,1,930204,R,00470,45
298,Grooming_930204_R00525_000026,1,1,1,1,0,930204,R,00525,170
299,Grooming_930204_R05410_000430,1,0,0,0,1,930204,R,05410,60
300,Grooming_930204_R14675_001213,1,1,0,0,1,930204,R,14675,205
301,Grooming_930204_R14930_001226,1,1,0,0,1,930204,R,14930,20
302,Grooming_930204_R14965_001228,1,1,1,1,0,930204,R,14965,25
303,Grooming_930204_R15005_001230,1,1,1,1,0,930204,R,15005,10
304,Grooming_930204_R16130_001326,1,1,1,1,0,930204,R,16130,50
305,Grooming_930204_R22255_001832,1,1,1,1,0,930204,R,22255,150
306,Grooming_930204_R22485_001844,1,1,0,0,1,930204,R,22485,30
307,Grooming_930204_R32015_002640,1,1,0,0,1,930204,R,32015,305
308,Grooming_930204_R32330_002656,1,1,0,0,1,930204,R,32330,65
309,Grooming_930204_R32410_002700,1,1,1,1,0,930204,R,32410,70
310,Grooming_930204_R33130_002736,1,1,0,0,1,930204,R,33130,95
311,Grooming_930204_R33780_002809,1,1,1,1,0,930204,R,33780,45
312,Grooming_930204_R39775_003308,1,1,1,1,0,930204,R,39775,105
313,Grooming_930204_R39890_003314,1,1,1,1,0,930204,R,39890,35
314,Grooming_930204_R39945_003317,1,1,1,1,0,930204,R,39945,55
315,Grooming_930204_R40010_003320,1,1,0,0,1,930204,R,40010,105
316,Grooming_930204_R40125_003326,1,1,1,1,0,930204,R,40125,125
317,Grooming_930204_R40260_003333,1,1,1,1,0,930204,R,40260,30
318,Grooming_930204_R40320_003336,1,1,1,1,0,930204,R,40320,20
319,Grooming_930204_R40350_003337,1,1,1,1,0,930204,R,40350,30
320,Grooming_930204_R40835_003401,1,1,1,1,0,930204,R,40835,25
321,Grooming_930204_R41610_003440,1,1,1,1,0,930204,R,41610,10
322,Grooming_930204_R43105_003555,1,1,1,1,0,930204,R,43105,50
323,Grooming_930204_R44020_003641,1,1,1,1,0,930204,R,44020,20
324,Grooming_930204_R44760_003718,1,1,1,1,0,930204,R,44760,55
325,Grooming_930204_R44850_003722,1,1,1,1,0,930204,R,44850,45
326,Grooming_930204_R44915_003725,1,1,1,1,0,930204,R,44915,90
327,Grooming_930204_R45020_003731,1,0,1,0,1,930204,R,45020,50
328,Grooming_930204_R45205_003740,1,1,1,1,0,930204,R,45205,60
329,Grooming_930204_R45420_003751,1,1,1,1,0,930204,R,45420,15
330,Grooming_930204_R46855_003902,1,1,1,1,0,930204,R,46855,40
331,Grooming_930204_R47000_003910,1,1,1,1,0,930204,R,47000,35
332,Grooming_930204_R47060_003913,1,1,1,1,0,930204,R,47060,15
333,Grooming_930204_R47115_003915,1,1,1,1,0,930204,R,47115,155
334,Grooming_930204_R50255_004152,1,0,1,0,1,930204,R,50255,15
335,Grooming_930204_R50645_004212,1,1,1,1,0,930204,R,50645,30
336,Grooming_930204_R50715_004215,1,1,1,1,0,930204,R,50715,25
337,Grooming_930204_R50765_004218,1,1,1,1,0,930204,R,50765,20
338,Grooming_930204_R50835_004221,1,1,1,1,0,930204,R,50835,15
339,Grooming_930204_R50875_004223,1,1,1,1,0,930204,R,50875,15
340,Grooming_930204_R52325_004336,1,1,1,1,0,930204,R,52325,20
341,Grooming_930204_R54410_004520,1,1,0,0,1,930204,R,54410,35
342,Grooming_930204_R54460_004523,1,1,1,1,0,930204,R,54460,10
343,Grooming_930204_R54510_004525,1,1,0,0,1,930204,R,54510,45
344,Grooming_930204_R54835_004541,1,1,1,1,0,930204,R,54835,25
345,Grooming_930204_R55080_004554,1,1,1,1,0,930204,R,55080,35
346,Grooming_930204_R55145_004557,1,1,1,1,0,930204,R,55145,15
347,Grooming_930204_R55895_004634,1,1,1,1,0,930204,R,55895,25
348,Grooming_930204_R57630_004801,1,1,1,1,0,930204,R,57630,125
349,Grooming_930204_R57765_004808,1,1,1,1,0,930204,R,57765,20
350,Grooming_930204_R60170_005008,1,1,1,1,0,930204,R,60170,45
351,Grooming_930204_R60290_005014,1,1,1,1,0,930204,R,60290,135
352,Grooming_930204_R63360_005248,1,1,1,1,0,930204,R,63360,105
353,Grooming_930204_R63510_005255,1,1,1,1,0,930204,R,63510,80
354,Grooming_930204_R63600_005300,1,1,1,1,0,930204,R,63600,15
355,Grooming_930204_R63630_005301,1,1,1,1,0,930204,R,63630,15
356,Grooming_930204_R63795_005309,1,0,1,0,1,930204,R,63795,10
357,Grooming_930204_R66555_005527,1,1,1,1,0,930204,R,66555,10
358,Grooming_930204_R66690_005534,1,1,1,1,0,930204,R,66690,70
359,Grooming_930204_R66770_005538,1,1,1,1,0,930204,R,66770,25
360,Grooming_930204_R66805_005540,1,1,1,1,0,930204,R,66805,45
361,Grooming_930204_R70105_005825,1,1,1,1,0,930204,R,70105,60
362,Grooming_930204_R70290_005834,1,1,1,1,0,930204,R,70290,100
363,Grooming_930204_R70410_005840,1,1,1,1,0,930204,R,70410,20
364,Grooming_930204_R70665_005853,1,1,1,1,0,930204,R,70665,40
365,Grooming_930204_R70920_005906,1,1,1,1,0,930204,R,70920,45
366,Grooming_930204_R71375_005928,1,1,1,1,0,930204,R,71375,15
367,Grooming_930204_R71425_005931,1,1,1,1,0,930204,R,71425,75
368,Grooming_930204_R71510_005935,1,1,1,1,0,930204,R,71510,70
369,Grooming_930204_R73745_010127,1,1,1,1,0,930204,R,73745,25
370,Grooming_930204_R74595_010209,1,1,0,0,1,930204,R,74595,55
371,Grooming_930204_R75320_010246,1,1,1,1,0,930204,R,75320,70
372,Grooming_930204_R75450_010252,1,1,1,1,0,930204,R,75450,55
373,Grooming_930204_R75675_010303,1,1,1,1,0,930204,R,75675,30
374,Grooming_930204_R75715_010305,1,1,1,1,0,930204,R,75715,25
375,Grooming_930204_R75755_010307,1,1,1,1,0,930204,R,75755,10
